code_commune,nom_commune,code_departement,annee,scenario_nombre_votants,modele_nombre_votants,prediction_nombre_votants_2032,scenario_taux_participation,modele_taux_participation,prediction_taux_participation_2032
53076,COSSÉ-EN-CHAMPAGNE,53,2032,covid_pondere,Random forest,160.43,covid_pondere,Random forest,65.94
53077,COSSÉ-LE-VIVIEN,53,2032,covid_pondere,Random forest,1513.9,covid_pondere,Random forest,62.31
53078,COUDRAY,53,2032,covid_pondere,Random forest,354.33,covid_pondere,Random forest,63.57
53079,COUESMES-VAUCÉ,53,2032,covid_pondere,Random forest,140.14,covid_pondere,Random forest,64.25
53080,COUPTRAIN,53,2032,covid_pondere,Random forest,44.24,covid_pondere,Random forest,65.38
53082,COURBEVEILLE,53,2032,covid_pondere,Random forest,283.12,covid_pondere,Random forest,56.53
53083,COURCITÉ,53,2032,covid_pondere,Random forest,384.5,covid_pondere,Random forest,58.14
53084,CRAON,53,2032,covid_pondere,Random forest,1579.34,covid_pondere,Random forest,38.56
53085,CRENNES-SUR-FRAUBÉE,53,2032,covid_pondere,Random forest,99.69,covid_pondere,Random forest,67.9
53086,LA CROIXILLE,53,2032,covid_pondere,Random forest,238.51,covid_pondere,Random forest,51.01
53087,LA CROPTE,53,2032,covid_pondere,Random forest,144.57,covid_pondere,Random forest,83.67
53088,CUILLÉ,53,2032,covid_pondere,Random forest,498.23,covid_pondere,Random forest,75.57
53089,DAON,53,2032,covid_pondere,Random forest,233.35,covid_pondere,Random forest,57.32
53090,DENAZÉ,53,2032,covid_pondere,Random forest,72.64,covid_pondere,Random forest,54.0
53091,DÉSERTINES,53,2032,covid_pondere,Random forest,212.42,covid_pondere,Random forest,65.18
53093,LA DORÉE,53,2032,covid_pondere,Random forest,159.86,covid_pondere,Random forest,76.51
53094,ENTRAMMES,53,2032,covid_pondere,Random forest,1243.5,covid_pondere,Random forest,72.76
53096,ERNÉE,53,2032,covid_pondere,Random forest,2787.57,covid_pondere,Random forest,91.82
53097,EVRON,53,2032,covid_pondere,Random forest,4273.79,covid_pondere,Random forest,89.81
53098,FONTAINE-COUVERTE,53,2032,covid_pondere,Random forest,166.42,covid_pondere,Random forest,56.86
53099,FORCÉ,53,2032,covid_pondere,Random forest,596.19,covid_pondere,Random forest,66.02
53100,FOUGEROLLES-DU-PLESSIS,53,2032,covid_pondere,Random forest,599.26,covid_pondere,Random forest,66.39
53101,FROMENTIÈRES,53,2032,covid_pondere,Random forest,443.67,covid_pondere,Random forest,69.46
53102,GASTINES,53,2032,covid_pondere,Random forest,80.14,covid_pondere,Random forest,76.77
53103,LE GENEST-SAINT-ISLE,53,2032,covid_pondere,Random forest,1010.67,covid_pondere,Random forest,64.02
53104,GENNES-LONGUEFUYE,53,2032,covid_pondere,Random forest,622.85,covid_pondere,Random forest,62.94
53105,GESNES,53,2032,covid_pondere,Random forest,203.93,covid_pondere,Random forest,95.81
53106,GESVRES,53,2032,covid_pondere,Random forest,186.94,covid_pondere,Random forest,42.48
53107,GORRON,53,2032,covid_pondere,Random forest,1075.28,covid_pondere,Random forest,59.64
53108,LA GRAVELLE,53,2032,covid_pondere,Random forest,245.48,covid_pondere,Random forest,70.42
53109,GRAZAY,53,2032,covid_pondere,Random forest,292.0,covid_pondere,Random forest,59.25
53110,GREZ-EN-BOUÈRE,53,2032,covid_pondere,Random forest,376.53,covid_pondere,Random forest,59.25
53111,LA HAIE-TRAVERSAINE,53,2032,covid_pondere,Random forest,232.99,covid_pondere,Random forest,67.66
53112,LE HAM,53,2032,covid_pondere,Random forest,249.93,covid_pondere,Random forest,98.63
53113,HAMBERS,53,2032,covid_pondere,Random forest,273.17,covid_pondere,Random forest,55.53
53114,HARDANGES,53,2032,covid_pondere,Random forest,73.13,covid_pondere,Random forest,41.01
53115,HERCÉ,53,2032,covid_pondere,Random forest,203.57,covid_pondere,Random forest,84.8
53116,LE HORPS,53,2032,covid_pondere,Random forest,312.14,covid_pondere,Random forest,50.57
53117,HOUSSAY,53,2032,covid_pondere,Random forest,214.72,covid_pondere,Random forest,60.22
53118,LE HOUSSEAU-BRÉTIGNOLLES,53,2032,covid_pondere,Random forest,101.49,covid_pondere,Random forest,60.91
53119,L'HUISSERIE,53,2032,covid_pondere,Random forest,2717.13,covid_pondere,Random forest,81.75
53120,IZÉ,53,2032,covid_pondere,Random forest,205.08,covid_pondere,Random forest,57.62
53121,JAVRON-LES-CHAPELLES,53,2032,covid_pondere,Random forest,632.07,covid_pondere,Random forest,67.98
53122,JUBLAINS,53,2032,covid_pondere,Random forest,310.83,covid_pondere,Random forest,55.15
53123,JUVIGNÉ,53,2032,covid_pondere,Random forest,523.83,covid_pondere,Random forest,47.51
53124,PRÉE-D'ANJOU,53,2032,covid_pondere,Random forest,502.66,covid_pondere,Random forest,52.29
53125,LANDIVY,53,2032,covid_pondere,Random forest,683.38,covid_pondere,Random forest,88.16
53126,LARCHAMP,53,2032,covid_pondere,Random forest,586.72,covid_pondere,Random forest,84.42
53127,LASSAY-LES-CHÂTEAUX,53,2032,covid_pondere,Random forest,1245.57,covid_pondere,Random forest,91.69
53128,LAUBRIÈRES,53,2032,covid_pondere,Random forest,158.67,covid_pondere,Random forest,68.99
53129,LAUNAY-VILLIERS,53,2032,covid_pondere,Random forest,145.3,covid_pondere,Random forest,54.36
53130,LAVAL,53,2032,covid_pondere,Random forest,18873.33,covid_pondere,Random forest,74.88
53131,LESBOIS,53,2032,covid_pondere,Random forest,111.87,covid_pondere,Random forest,87.33
53132,LEVARÉ,53,2032,covid_pondere,Random forest,166.95,covid_pondere,Random forest,71.46
53133,LIGNIÈRES-ORGÈRES,53,2032,covid_pondere,Random forest,279.38,covid_pondere,Random forest,44.02
53134,LIVET,53,2032,covid_pondere,Random forest,69.56,covid_pondere,Random forest,59.65
53135,LIVRÉ-LA-TOUCHE,53,2032,covid_pondere,Random forest,303.14,covid_pondere,Random forest,48.94
53136,LA ROCHE-NEUVILLE,53,2032,covid_pondere,Random forest,679.96,covid_pondere,Random forest,85.16
53137,LOIRON-RUILLÉ,53,2032,covid_pondere,Random forest,1277.3,covid_pondere,Random forest,67.93
53139,LOUPFOUGÈRES,53,2032,covid_pondere,Random forest,179.27,covid_pondere,Random forest,53.51
53140,LOUVERNÉ,53,2032,covid_pondere,Random forest,2530.54,covid_pondere,Random forest,83.63
53141,LOUVIGNÉ,53,2032,covid_pondere,Random forest,619.34,covid_pondere,Random forest,76.55
53142,MADRÉ,53,2032,covid_pondere,Random forest,181.16,covid_pondere,Random forest,78.65
53143,MAISONCELLES-DU-MAINE,53,2032,covid_pondere,Random forest,261.91,covid_pondere,Random forest,69.0
53144,MARCILLÉ-LA-VILLE,53,2032,covid_pondere,Random forest,373.08,covid_pondere,Random forest,58.94
53145,MARIGNÉ-PEUTON,53,2032,covid_pondere,Random forest,352.59,covid_pondere,Random forest,80.78
53146,MARTIGNÉ-SUR-MAYENNE,53,2032,covid_pondere,Random forest,890.74,covid_pondere,Random forest,63.74
53147,MAYENNE,53,2032,covid_pondere,Random forest,6180.14,covid_pondere,Random forest,73.59
53148,MÉE,53,2032,covid_pondere,Random forest,77.24,covid_pondere,Random forest,48.48
53150,MÉNIL,53,2032,covid_pondere,Random forest,440.48,covid_pondere,Random forest,63.9
53151,MÉRAL,53,2032,covid_pondere,Random forest,456.52,covid_pondere,Random forest,56.07
53152,MESLAY-DU-MAINE,53,2032,covid_pondere,Random forest,1440.57,covid_pondere,Random forest,71.41
53153,MÉZANGERS,53,2032,covid_pondere,Random forest,336.26,covid_pondere,Random forest,61.46
53154,MONTAUDIN,53,2032,covid_pondere,Random forest,447.76,covid_pondere,Random forest,66.09
53155,MONTENAY,53,2032,covid_pondere,Random forest,792.04,covid_pondere,Random forest,74.39
53156,MONTFLOURS,53,2032,covid_pondere,Random forest,119.8,covid_pondere,Random forest,65.1
53157,MONTIGNÉ-LE-BRILLANT,53,2032,covid_pondere,Random forest,624.55,covid_pondere,Random forest,58.86
53158,MONTJEAN,53,2032,covid_pondere,Random forest,523.98,covid_pondere,Random forest,64.7
53160,MONTREUIL-POULAY,53,2032,covid_pondere,Random forest,184.93,covid_pondere,Random forest,71.15
53161,MONTSÛRS,53,2032,covid_pondere,Random forest,1387.49,covid_pondere,Random forest,57.88
53162,MOULAY,53,2032,covid_pondere,Random forest,494.4,covid_pondere,Random forest,68.05
53163,NEAU,53,2032,covid_pondere,Random forest,360.66,covid_pondere,Random forest,64.73
53164,NEUILLY-LE-VENDIN,53,2032,covid_pondere,Random forest,159.05,covid_pondere,Random forest,65.84
53165,NIAFLES,53,2032,covid_pondere,Random forest,171.65,covid_pondere,Random forest,72.01
53168,NUILLÉ-SUR-VICOIN,53,2032,covid_pondere,Random forest,607.78,covid_pondere,Random forest,66.82
53169,OLIVET,53,2032,covid_pondere,Random forest,217.89,covid_pondere,Random forest,70.51
53170,OISSEAU,53,2032,covid_pondere,Random forest,532.17,covid_pondere,Random forest,52.88
53172,ORIGNÉ,53,2032,covid_pondere,Random forest,187.6,covid_pondere,Random forest,60.19
53173,LA PALLU,53,2032,covid_pondere,Random forest,83.53,covid_pondere,Random forest,69.79
53174,PARIGNÉ-SUR-BRAYE,53,2032,covid_pondere,Random forest,537.54,covid_pondere,Random forest,78.33
53175,PARNÉ-SUR-ROC,53,2032,covid_pondere,Random forest,729.03,covid_pondere,Random forest,68.06
53176,LE PAS,53,2032,covid_pondere,Random forest,202.87,covid_pondere,Random forest,48.74
53177,LA PELLERINE,53,2032,covid_pondere,Random forest,126.73,covid_pondere,Random forest,61.26
53178,PEUTON,53,2032,covid_pondere,Random forest,94.47,covid_pondere,Random forest,50.09
53179,PLACÉ,53,2032,covid_pondere,Random forest,154.11,covid_pondere,Random forest,56.78
53180,POMMERIEUX,53,2032,covid_pondere,Random forest,312.72,covid_pondere,Random forest,66.29
53181,PONTMAIN,53,2032,covid_pondere,Random forest,456.5,covid_pondere,Random forest,86.37
53182,PORT-BRILLET,53,2032,covid_pondere,Random forest,845.78,covid_pondere,Random forest,71.24
53184,PRÉAUX,53,2032,covid_pondere,Random forest,75.46,covid_pondere,Random forest,57.55
53185,PRÉ-EN-PAIL-SAINT-SAMSON,53,2032,covid_pondere,Random forest,1166.52,covid_pondere,Random forest,86.97
53186,QUELAINES-SAINT-GAULT,53,2032,covid_pondere,Random forest,1104.46,covid_pondere,Random forest,68.61
53187,RAVIGNY,53,2032,covid_pondere,Random forest,119.42,covid_pondere,Random forest,68.96
53188,RENAZÉ,53,2032,covid_pondere,Random forest,1352.47,covid_pondere,Random forest,74.3
53189,RENNES-EN-GRENOUILLES,53,2032,covid_pondere,Random forest,55.87,covid_pondere,Random forest,57.12
53190,LE RIBAY,53,2032,covid_pondere,Random forest,155.11,covid_pondere,Random forest,42.79
53191,LA ROË,53,2032,covid_pondere,Random forest,98.28,covid_pondere,Random forest,52.88
53192,LA ROUAUDIÈRE,53,2032,covid_pondere,Random forest,132.07,covid_pondere,Random forest,56.52
53193,RUILLÉ-FROID-FONDS,53,2032,covid_pondere,Random forest,291.78,covid_pondere,Random forest,72.72
53195,SACÉ,53,2032,covid_pondere,Random forest,199.78,covid_pondere,Random forest,52.41
53196,SAINT-AIGNAN-DE-COUPTRAIN,53,2032,covid_pondere,Random forest,156.9,covid_pondere,Random forest,53.85
53197,SAINT-AIGNAN-SUR-ROË,53,2032,covid_pondere,Random forest,336.66,covid_pondere,Random forest,52.25
53198,SAINT-AUBIN-DU-DÉSERT,53,2032,covid_pondere,Random forest,125.4,covid_pondere,Random forest,66.49
53199,SAINT-AUBIN-FOSSE-LOUVAIN,53,2032,covid_pondere,Random forest,78.21,covid_pondere,Random forest,48.43
53200,SAINT-BAUDELLE,53,2032,covid_pondere,Random forest,653.78,covid_pondere,Random forest,67.53
53201,SAINT-BERTHEVIN,53,2032,covid_pondere,Random forest,3668.58,covid_pondere,Random forest,64.38
53202,SAINT-BERTHEVIN-LA-TANNIÈRE,53,2032,covid_pondere,Random forest,162.12,covid_pondere,Random forest,69.37
53203,SAINT-BRICE,53,2032,covid_pondere,Random forest,273.94,covid_pondere,Random forest,66.32
53204,SAINT-CALAIS-DU-DÉSERT,53,2032,covid_pondere,Random forest,186.83,covid_pondere,Random forest,71.75
53206,SAINT-CHARLES-LA-FORÊT,53,2032,covid_pondere,Random forest,101.25,covid_pondere,Random forest,55.66
53208,SAINT-CYR-EN-PAIL,53,2032,covid_pondere,Random forest,243.97,covid_pondere,Random forest,71.52
53209,SAINT-CYR-LE-GRAVELAIS,53,2032,covid_pondere,Random forest,285.31,covid_pondere,Random forest,69.11
53210,SAINT-DENIS-D'ANJOU,53,2032,covid_pondere,Random forest,478.83,covid_pondere,Random forest,39.24
53211,SAINT-DENIS-DE-GASTINES,53,2032,covid_pondere,Random forest,686.86,covid_pondere,Random forest,61.03
53212,SAINT-DENIS-DU-MAINE,53,2032,covid_pondere,Random forest,225.54,covid_pondere,Random forest,68.01
53213,SAINT-ELLIER-DU-MAINE,53,2032,covid_pondere,Random forest,178.0,covid_pondere,Random forest,41.31
53214,SAINT-ERBLON,53,2032,covid_pondere,Random forest,66.52,covid_pondere,Random forest,50.77
53215,SAINT-FORT,53,2032,covid_pondere,Random forest,501.75,covid_pondere,Random forest,65.37
53216,SAINT-FRAIMBAULT-DE-PRIÈRES,53,2032,covid_pondere,Random forest,377.08,covid_pondere,Random forest,52.43
53218,SAINTE-GEMMES-LE-ROBERT,53,2032,covid_pondere,Random forest,376.84,covid_pondere,Random forest,55.27
53219,SAINT-GEORGES-BUTTAVENT,53,2032,covid_pondere,Random forest,836.04,covid_pondere,Random forest,88.75
53220,SAINT-GEORGES-LE-FLÉCHARD,53,2032,covid_pondere,Random forest,186.95,covid_pondere,Random forest,73.12
53221,SAINT-GEORGES-SUR-ERVE,53,2032,covid_pondere,Random forest,136.62,covid_pondere,Random forest,40.91
53222,SAINT-GERMAIN-D'ANXURE,53,2032,covid_pondere,Random forest,152.12,covid_pondere,Random forest,54.76
53223,SAINT-GERMAIN-DE-COULAMER,53,2032,covid_pondere,Random forest,130.84,covid_pondere,Random forest,40.04
53224,SAINT-GERMAIN-LE-FOUILLOUX,53,2032,covid_pondere,Random forest,591.5,covid_pondere,Random forest,64.02
53225,SAINT-GERMAIN-LE-GUILLAUME,53,2032,covid_pondere,Random forest,216.22,covid_pondere,Random forest,62.81
53226,SAINT-HILAIRE-DU-MAINE,53,2032,covid_pondere,Random forest,292.54,covid_pondere,Random forest,40.23
53228,BLANDOUET-SAINT JEAN,53,2032,covid_pondere,Random forest,268.96,covid_pondere,Random forest,63.64
53229,SAINT-JEAN-SUR-MAYENNE,53,2032,covid_pondere,Random forest,613.16,covid_pondere,Random forest,48.74
53230,SAINT-JULIEN-DU-TERROUX,53,2032,covid_pondere,Random forest,122.24,covid_pondere,Random forest,66.21
53232,SAINT-LÉGER,53,2032,covid_pondere,Random forest,145.81,covid_pondere,Random forest,60.89
53233,SAINT-LOUP-DU-DORAT,53,2032,covid_pondere,Random forest,136.32,covid_pondere,Random forest,58.41
53234,SAINT-LOUP-DU-GAST,53,2032,covid_pondere,Random forest,218.5,covid_pondere,Random forest,98.67
53235,SAINTE-MARIE-DU-BOIS,53,2032,covid_pondere,Random forest,107.04,covid_pondere,Random forest,63.75
53236,SAINT-MARS-DU-DÉSERT,53,2032,covid_pondere,Random forest,94.17,covid_pondere,Random forest,74.34
53237,SAINT-MARS-SUR-COLMONT,53,2032,covid_pondere,Random forest,269.87,covid_pondere,Random forest,97.81
53238,SAINT-MARS-SUR-LA-FUTAIE,53,2032,covid_pondere,Random forest,336.52,covid_pondere,Random forest,89.36
53239,SAINT-MARTIN-DE-CONNÉE,53,2032,covid_pondere,Random forest,408.98,covid_pondere,Random forest,50.31
53240,SAINT-MARTIN-DU-LIMET,53,2032,covid_pondere,Random forest,233.69,covid_pondere,Random forest,64.76
53242,SAINT-MICHEL-DE-LA-ROË,53,2032,covid_pondere,Random forest,118.18,covid_pondere,Random forest,62.34
53243,SAINT-OUËN-DES-TOITS,53,2032,covid_pondere,Random forest,977.32,covid_pondere,Random forest,73.55
53245,SAINT-PIERRE-DES-LANDES,53,2032,covid_pondere,Random forest,355.84,covid_pondere,Random forest,46.23
53246,SAINT-PIERRE-DES-NIDS,53,2032,covid_pondere,Random forest,775.51,covid_pondere,Random forest,51.84
53247,SAINT-PIERRE-LA-COUR,53,2032,covid_pondere,Random forest,1112.85,covid_pondere,Random forest,63.44
53248,SAINT-PIERRE-SUR-ERVE,53,2032,covid_pondere,Random forest,90.56,covid_pondere,Random forest,75.24
53249,VIMARTIN-SUR-ORTHE,53,2032,covid_pondere,Random forest,561.54,covid_pondere,Random forest,68.06
53250,SAINT-POIX,53,2032,covid_pondere,Random forest,135.86,covid_pondere,Random forest,47.68
53251,SAINT-QUENTIN-LES-ANGES,53,2032,covid_pondere,Random forest,173.83,covid_pondere,Random forest,46.21
53253,SAINT-SATURNIN-DU-LIMET,53,2032,covid_pondere,Random forest,184.24,covid_pondere,Random forest,60.96
53255,SAINTE-SUZANNE-ET-CHAMMES,53,2032,covid_pondere,Random forest,634.2,covid_pondere,Random forest,65.43
53256,SAINT-THOMAS-DE-COURCERIERS,53,2032,covid_pondere,Random forest,91.11,covid_pondere,Random forest,60.72
53257,SAULGES,53,2032,covid_pondere,Random forest,160.62,covid_pondere,Random forest,76.95
53258,LA SELLE-CRAONNAISE,53,2032,covid_pondere,Random forest,367.06,covid_pondere,Random forest,57.49
53259,SENONNES,53,2032,covid_pondere,Random forest,129.28,covid_pondere,Random forest,56.36
53260,SIMPLÉ,53,2032,covid_pondere,Random forest,185.74,covid_pondere,Random forest,60.38
53261,SOUCÉ,53,2032,covid_pondere,Random forest,71.07,covid_pondere,Random forest,72.25
53262,SOULGÉ-SUR-OUETTE,53,2032,covid_pondere,Random forest,563.73,covid_pondere,Random forest,66.61
53263,THUBOEUF,53,2032,covid_pondere,Random forest,150.31,covid_pondere,Random forest,67.55
53264,THORIGNÉ-EN-CHARNIE,53,2032,covid_pondere,Random forest,79.04,covid_pondere,Random forest,53.13
53265,TORCÉ-VIVIERS-EN-CHARNIE,53,2032,covid_pondere,Random forest,464.44,covid_pondere,Random forest,88.87
53266,TRANS,53,2032,covid_pondere,Random forest,109.28,covid_pondere,Random forest,59.95
53267,VAIGES,53,2032,covid_pondere,Random forest,665.52,covid_pondere,Random forest,89.54
53269,VAUTORTE,53,2032,covid_pondere,Random forest,272.53,covid_pondere,Random forest,60.37
53270,VIEUVY,53,2032,covid_pondere,Random forest,73.11,covid_pondere,Random forest,73.09
53271,VILLAINES-LA-JUHEL,53,2032,covid_pondere,Random forest,1433.7,covid_pondere,Random forest,70.41
53272,VILLEPAIL,53,2032,covid_pondere,Random forest,97.76,covid_pondere,Random forest,68.69
53273,VILLIERS-CHARLEMAGNE,53,2032,covid_pondere,Random forest,573.52,covid_pondere,Random forest,71.38
53274,VIMARCÉ,53,2032,covid_pondere,Random forest,359.5,covid_pondere,Random forest,76.74
53276,VOUTRÉ,53,2032,covid_pondere,Random forest,441.09,covid_pondere,Random forest,61.34
54001,ABAUCOURT,54,2032,covid_pondere,Random forest,218.34,covid_pondere,Random forest,98.6
54002,ABBÉVILLE-LÈS-CONFLANS,54,2032,covid_pondere,Random forest,183.27,covid_pondere,Random forest,98.71
54003,ABONCOURT,54,2032,covid_pondere,Random forest,66.27,covid_pondere,Random forest,78.88
54004,AFFLÉVILLE,54,2032,covid_pondere,Random forest,58.78,covid_pondere,Random forest,42.12
54005,AFFRACOURT,54,2032,covid_pondere,Random forest,51.58,covid_pondere,Random forest,51.88
54006,AGINCOURT,54,2032,covid_pondere,Random forest,203.6,covid_pondere,Random forest,55.14
54007,AINGERAY,54,2032,covid_pondere,Random forest,399.78,covid_pondere,Random forest,83.75
54008,ALLAIN,54,2032,covid_pondere,Random forest,166.28,covid_pondere,Random forest,47.83
54009,ALLAMONT,54,2032,covid_pondere,Random forest,81.36,covid_pondere,Random forest,63.76
54010,ALLAMPS,54,2032,covid_pondere,Random forest,209.22,covid_pondere,Random forest,57.28
54011,ALLONDRELLE-LA-MALMAISON,54,2032,covid_pondere,Random forest,245.85,covid_pondere,Random forest,49.92
54012,AMANCE,54,2032,covid_pondere,Random forest,149.81,covid_pondere,Random forest,49.37
54013,AMENONCOURT,54,2032,covid_pondere,Random forest,68.03,covid_pondere,Random forest,99.37
54014,ANCERVILLER,54,2032,covid_pondere,Random forest,193.58,covid_pondere,Random forest,97.85
54015,ANDERNY,54,2032,covid_pondere,Random forest,98.48,covid_pondere,Random forest,51.11
54016,ANDILLY,54,2032,covid_pondere,Random forest,146.97,covid_pondere,Random forest,63.81
54017,ANGOMONT,54,2032,covid_pondere,Random forest,35.58,covid_pondere,Random forest,55.19
54018,ANOUX,54,2032,covid_pondere,Random forest,220.44,covid_pondere,Random forest,98.74
54019,ANSAUVILLE,54,2032,covid_pondere,Random forest,36.79,covid_pondere,Random forest,50.0
54020,ANTHELUPT,54,2032,covid_pondere,Random forest,198.92,covid_pondere,Random forest,59.88
54021,ARMAUCOURT,54,2032,covid_pondere,Random forest,88.79,covid_pondere,Random forest,42.39
54022,ARNAVILLE,54,2032,covid_pondere,Random forest,266.73,covid_pondere,Random forest,60.87
54023,ARRACOURT,54,2032,covid_pondere,Random forest,85.97,covid_pondere,Random forest,43.12
54024,ARRAYE-ET-HAN,54,2032,covid_pondere,Random forest,121.18,covid_pondere,Random forest,50.01
54025,ART-SUR-MEURTHE,54,2032,covid_pondere,Random forest,945.57,covid_pondere,Random forest,90.13
54026,ATHIENVILLE,54,2032,covid_pondere,Random forest,65.88,covid_pondere,Random forest,56.29
54027,ATTON,54,2032,covid_pondere,Random forest,556.51,covid_pondere,Random forest,85.09
54028,AUBOUÉ,54,2032,covid_pondere,Random forest,760.2,covid_pondere,Random forest,37.91
54029,AUDUN-LE-ROMAN,54,2032,covid_pondere,Random forest,580.67,covid_pondere,Random forest,26.42
54030,AUTREPIERRE,54,2032,covid_pondere,Random forest,60.3,covid_pondere,Random forest,92.31
54031,AUTREVILLE-SUR-MOSELLE,54,2032,covid_pondere,Random forest,171.45,covid_pondere,Random forest,77.64
54032,AUTREY,54,2032,covid_pondere,Random forest,99.86,covid_pondere,Random forest,56.34
54033,AVILLERS,54,2032,covid_pondere,Random forest,70.81,covid_pondere,Random forest,82.92
54034,AVRAINVILLE,54,2032,covid_pondere,Random forest,166.2,covid_pondere,Random forest,98.42
54035,AVRICOURT,54,2032,covid_pondere,Random forest,140.89,covid_pondere,Random forest,47.96
54036,AVRIL,54,2032,covid_pondere,Random forest,609.26,covid_pondere,Random forest,63.39
54037,AZELOT,54,2032,covid_pondere,Random forest,219.32,covid_pondere,Random forest,60.99
54038,AZERAILLES,54,2032,covid_pondere,Random forest,284.66,covid_pondere,Random forest,51.94
54039,BACCARAT,54,2032,covid_pondere,Random forest,1618.57,covid_pondere,Random forest,56.88
54040,BADONVILLER,54,2032,covid_pondere,Random forest,357.78,covid_pondere,Random forest,28.08
54041,BAGNEUX,54,2032,covid_pondere,Random forest,111.44,covid_pondere,Random forest,87.28
54042,BAINVILLE-AUX-MIROIRS,54,2032,covid_pondere,Random forest,149.0,covid_pondere,Random forest,51.51
54043,BAINVILLE-SUR-MADON,54,2032,covid_pondere,Random forest,700.9,covid_pondere,Random forest,84.52
54044,BARBAS,54,2032,covid_pondere,Random forest,135.01,covid_pondere,Random forest,90.31
54045,BARBONVILLE,54,2032,covid_pondere,Random forest,193.99,covid_pondere,Random forest,48.88
54046,BARISEY-AU-PLAIN,54,2032,covid_pondere,Random forest,153.04,covid_pondere,Random forest,47.24
54047,BARISEY-LA-CÔTE,54,2032,covid_pondere,Random forest,142.14,covid_pondere,Random forest,73.25
54048,LES BAROCHES,54,2032,covid_pondere,Random forest,169.25,covid_pondere,Random forest,55.07
54049,BASLIEUX,54,2032,covid_pondere,Random forest,168.79,covid_pondere,Random forest,35.47
54050,BATHELÉMONT,54,2032,covid_pondere,Random forest,48.93,covid_pondere,Random forest,64.44
54051,BATILLY,54,2032,covid_pondere,Random forest,512.51,covid_pondere,Random forest,35.29
54052,BATTIGNY,54,2032,covid_pondere,Random forest,68.36,covid_pondere,Random forest,63.03
54053,BAUZEMONT,54,2032,covid_pondere,Random forest,49.66,covid_pondere,Random forest,41.65
54054,BAYON,54,2032,covid_pondere,Random forest,593.14,covid_pondere,Random forest,54.14
54055,BAYONVILLE-SUR-MAD,54,2032,covid_pondere,Random forest,239.02,covid_pondere,Random forest,96.18
54056,BAZAILLES,54,2032,covid_pondere,Random forest,61.5,covid_pondere,Random forest,43.6
54057,BEAUMONT,54,2032,covid_pondere,Random forest,48.69,covid_pondere,Random forest,85.68
54058,BÉCHAMPS,54,2032,covid_pondere,Random forest,59.61,covid_pondere,Random forest,88.81
54059,BELLEAU,54,2032,covid_pondere,Random forest,459.6,covid_pondere,Random forest,82.92
54060,BELLEVILLE,54,2032,covid_pondere,Random forest,442.84,covid_pondere,Random forest,33.92
54061,BÉNAMÉNIL,54,2032,covid_pondere,Random forest,372.28,covid_pondere,Random forest,84.56
54062,BENNEY,54,2032,covid_pondere,Random forest,280.08,covid_pondere,Random forest,42.58
54063,BERNÉCOURT,54,2032,covid_pondere,Random forest,87.71,covid_pondere,Random forest,65.74
54064,BERTRAMBOIS,54,2032,covid_pondere,Random forest,215.8,covid_pondere,Random forest,97.51
54065,BERTRICHAMPS,54,2032,covid_pondere,Random forest,692.81,covid_pondere,Random forest,91.31
54066,BETTAINVILLERS,54,2032,covid_pondere,Random forest,137.74,covid_pondere,Random forest,38.77
54067,BEUVEILLE,54,2032,covid_pondere,Random forest,289.92,covid_pondere,Random forest,55.61
54068,BEUVEZIN,54,2032,covid_pondere,Random forest,43.04,covid_pondere,Random forest,49.96
54069,BEUVILLERS,54,2032,covid_pondere,Random forest,235.72,covid_pondere,Random forest,64.57
54070,BEY-SUR-SEILLE,54,2032,covid_pondere,Random forest,82.32,covid_pondere,Random forest,62.78
54071,BEZANGE-LA-GRANDE,54,2032,covid_pondere,Random forest,124.7,covid_pondere,Random forest,96.96
54072,BEZAUMONT,54,2032,covid_pondere,Random forest,169.37,covid_pondere,Random forest,77.43
54073,BICQUELEY,54,2032,covid_pondere,Random forest,638.76,covid_pondere,Random forest,87.53
54074,BIENVILLE-LA-PETITE,54,2032,covid_pondere,Random forest,17.91,covid_pondere,Random forest,96.1
54075,BIONVILLE,54,2032,covid_pondere,Random forest,77.88,covid_pondere,Random forest,67.93
54076,BLAINVILLE-SUR-L'EAU,54,2032,covid_pondere,Random forest,1176.91,covid_pondere,Random forest,31.39
54077,BLÂMONT,54,2032,covid_pondere,Random forest,521.02,covid_pondere,Random forest,91.66
54078,BLÉMEREY,54,2032,covid_pondere,Random forest,57.42,covid_pondere,Random forest,99.6
54079,BLÉNOD-LÈS-PONT-À-MOUSSON,54,2032,covid_pondere,Random forest,1514.42,covid_pondere,Random forest,40.54
54080,BLÉNOD-LÈS-TOUL,54,2032,covid_pondere,Random forest,408.13,covid_pondere,Random forest,47.43
54081,BOISMONT,54,2032,covid_pondere,Random forest,230.88,covid_pondere,Random forest,71.33
54082,BONCOURT,54,2032,covid_pondere,Random forest,138.56,covid_pondere,Random forest,98.73
54083,BONVILLER,54,2032,covid_pondere,Random forest,58.55,covid_pondere,Random forest,42.28
54084,MONT-BONVILLERS,54,2032,covid_pondere,Random forest,391.56,covid_pondere,Random forest,51.53
54085,BORVILLE,54,2032,covid_pondere,Random forest,37.98,covid_pondere,Random forest,44.37
54086,BOUCQ,54,2032,covid_pondere,Random forest,178.1,covid_pondere,Random forest,61.19
54087,BOUILLONVILLE,54,2032,covid_pondere,Random forest,56.87,covid_pondere,Random forest,43.75
