code_commune,annee,population,taux_chomage,revenu_median,taux_criminalite
50378,2026,634.0,10.8741997314774,19130.0,0.0
50379,2026,159.0,8.64197530864198,20960.0,0.0
50382,2026,633.0,5.24882834962969,26140.0,0.0
50384,2026,221.0,6.36363636363636,21060.0,0.0
50387,2026,360.0,7.13393378497791,20300.0,0.0
50388,2026,1147.0,4.16666666666667,21040.0,0.0
50389,2026,443.0,9.10921025426603,19170.0,0.0
50390,2026,154.0,13.2352941176471,19440.0,0.0
50391,2026,2643.0,4.82142857142857,21230.0,2.3079
50393,2026,2600.0,8.96022279357839,19750.0,2.802
50394,2026,2256.0,10.5900681685038,18350.0,3.2468
50395,2026,271.0,5.38302820191694,20930.0,0.0
50397,2026,210.0,6.75675675675676,19660.0,0.0
50398,2026,201.0,4.90196078431372,19960.0,0.0
50399,2026,178.0,4.81927710843374,21080.0,0.0
50400,2026,3263.0,8.51381628080657,20090.0,1.7813
50401,2026,739.0,5.75,21160.0,0.0
50402,2026,3220.0,9.43645651853047,23790.0,4.0628
50403,2026,1432.0,9.88308277453926,21910.0,3.3025
50405,2026,239.0,9.3432748760198,20190.0,0.0
50407,2026,929.0,5.67031857078236,21760.0,0.0
50408,2026,569.0,6.98740736566431,21590.0,0.0
50409,2026,1924.0,6.87505760352325,20740.0,2.2843
50410,2026,4318.0,13.1098236755687,20090.0,3.5761
50411,2026,678.0,6.06060606060606,20790.0,2.1186
50412,2026,2556.0,9.01916572717024,21430.0,3.3447
50413,2026,574.0,5.51634614933561,20830.0,0.0
50417,2026,1779.0,9.49318394595814,20280.0,1.6565
50419,2026,3199.0,5.28913963328632,20470.0,1.4998
50420,2026,865.0,5.18698884002286,21260.0,0.0
50421,2026,267.0,19.5241587382003,21950.0,0.0
50422,2026,193.0,5.15463917525773,21770.0,0.0
50423,2026,201.0,4.12371134020619,24110.0,0.0
50425,2026,1116.0,5.0638732954854,22630.0,0.0
50426,2026,370.0,4.69289616240302,21440.0,0.0
50428,2026,513.0,8.12859228834915,18000.0,0.0
50429,2026,741.0,7.24672852052064,23410.0,0.0
50430,2026,39.0,0.0,21550.0,0.0
50431,2026,1072.0,8.15846587650645,18710.0,1.1299
50433,2026,1002.0,7.27699530516432,21420.0,0.0
50435,2026,597.0,3.62516389161925,23190.0,0.0
50436,2026,1278.0,6.364584301801,21480.0,0.0
50437,2026,799.0,11.2540192926045,19680.0,0.0
50442,2026,250.0,9.88545679535066,23680.0,0.0
50443,2026,516.0,8.54563247545376,20120.0,0.0
50444,2026,2500.0,4.80652566884413,21430.0,1.1881
50445,2026,353.0,6.73784661123619,19730.0,0.0
50446,2026,544.0,6.33298559731148,23120.0,0.0
50447,2026,458.0,5.64740743190996,23000.0,0.0
50448,2026,661.0,7.17558150109126,21450.0,0.0
50450,2026,333.0,9.83141183793301,22040.0,0.0
50451,2026,127.0,12.8205128205128,21670.0,0.0
50452,2026,664.0,6.0231407839988,20200.0,0.0
50453,2026,785.0,12.7659661379292,21980.0,0.0
50454,2026,423.0,5.3890535991096,23370.0,0.0
50455,2026,961.0,7.19367252567933,20520.0,1.4896
50456,2026,548.0,9.43457693953825,18450.0,0.0
50457,2026,196.0,8.57142857142857,21290.0,0.0
50461,2026,198.0,3.19148936170213,21280.0,0.0
50462,2026,369.0,7.70322565655368,18820.0,0.0
50463,2026,525.0,6.60766043227275,18890.0,0.0
50464,2026,632.0,4.61293467419373,18970.0,0.0
50467,2026,494.0,6.11097696119214,22040.0,0.0
50468,2026,770.0,12.5907946135891,19340.0,0.0
50469,2026,313.0,4.37560881733971,20340.0,0.0
50471,2026,284.0,1.85185185185185,24080.0,0.0
50472,2026,204.0,9.70873786407767,19990.0,0.0
50473,2026,390.0,6.14693882101715,20900.0,0.0
50474,2026,545.0,7.5798177879538,18930.0,0.0
50475,2026,955.0,5.81113801452785,23640.0,0.0
50476,2026,225.0,6.66666666666667,19090.0,0.0
50478,2026,426.0,2.82476090021719,20680.0,0.0
50479,2026,110.0,4.65116279069767,19460.0,0.0
50480,2026,757.0,4.67532467532468,22720.0,0.0
50481,2026,900.0,8.9931487010633,22580.0,3.5997
50482,2026,162.0,9.89010989010989,20430.0,0.0
50483,2026,955.0,6.12041452120217,22380.0,0.0
50484,2026,5850.0,10.5694503286472,20010.0,4.0175
50486,2026,619.0,7.04617674899009,19000.0,0.0
50487,2026,4907.0,9.31630464948489,20100.0,3.4732
50488,2026,638.0,11.189869427622,20890.0,0.0
50489,2026,531.0,2.17459185292312,23080.0,0.0
50490,2026,354.0,7.14285714285714,23730.0,0.0
50491,2026,447.0,5.09259259259259,19710.0,0.0
50492,2026,2498.0,6.62965569504756,21860.0,0.0
50493,2026,1443.0,5.87431693989071,21390.0,0.507
50495,2026,75.0,10.8108108108108,21550.0,0.0
50496,2026,384.0,11.1266683111334,23150.0,0.0
50498,2026,798.0,4.27523766393434,22760.0,0.0
50499,2026,481.0,5.30612244897959,20650.0,5.3763
50500,2026,654.0,5.71303264136876,20040.0,0.0
50502,2026,19050.0,14.3817340940153,20240.0,4.344
50504,2026,206.0,7.01754385964912,19040.0,0.0
50505,2026,679.0,7.05189621678952,23350.0,1.1662
50506,2026,482.0,8.75576036866359,20510.0,0.0
50507,2026,344.0,12.1251591858587,23210.0,0.0
50509,2026,712.0,5.88334805390499,20840.0,0.0
50510,2026,602.0,4.67379257141816,19760.0,0.0
50511,2026,128.0,5.33333333333333,22290.0,0.0
50512,2026,526.0,7.19358284322557,20210.0,0.0
50513,2026,176.0,7.14285714285714,19930.0,0.0
50514,2026,307.0,6.31895382635162,20580.0,0.0
50517,2026,172.0,5.26315789473684,20990.0,0.0
50518,2026,327.0,1.88168365476208,19700.0,0.0
50519,2026,567.0,4.51743566015479,25470.0,0.0
50521,2026,154.0,10.9375,20410.0,0.0
50522,2026,255.0,11.5515513723657,20590.0,0.0
50523,2026,3076.0,8.688906128782,20440.0,1.8128
50525,2026,328.0,10.5795108801794,19580.0,0.0
50528,2026,305.0,2.88090139714219,20830.0,0.0
50529,2026,81.0,10.5263157894737,21550.0,0.0
50531,2026,767.0,5.92903458157739,21580.0,0.0
50532,2026,4078.0,8.6633895809227,25490.0,3.9978
50533,2026,178.0,5.74712643678161,19660.0,0.0
50535,2026,921.0,7.5234799634483,20770.0,0.0
50536,2026,158.0,7.14285714285714,21850.0,0.0
50537,2026,414.0,5.64797044779581,21930.0,0.0
50538,2026,456.0,4.12371134020619,24670.0,0.0
50539,2026,1810.0,8.042193251322,19800.0,2.1719
50540,2026,620.0,5.43117700670296,21540.0,0.0
50541,2026,1399.0,6.45349895005667,22230.0,1.7945
50542,2026,490.0,11.5387484487743,18690.0,0.0
50543,2026,1345.0,4.58781486646837,21980.0,1.7439
50546,2026,3247.0,4.18573071064549,21830.0,1.1167
50548,2026,121.0,7.69230769230769,20030.0,0.0
50549,2026,402.0,4.74964533311594,20720.0,0.0
50550,2026,3601.0,7.91946308724832,19910.0,3.9065
50551,2026,2088.0,10.4655785824119,20350.0,0.473
50552,2026,331.0,6.86860004781914,20490.0,0.0
50553,2026,346.0,5.06808477237607,21740.0,0.0
50554,2026,1420.0,2.14521452145215,23490.0,1.0338
50556,2026,696.0,1.28782228169426,23620.0,0.0
50562,2026,1712.0,10.8531278989876,20810.0,5.9163
50563,2026,279.0,10.2425906440293,20140.0,0.0
50564,2026,1322.0,6.39306627508881,20070.0,0.0
50565,2026,2815.0,7.06193677209836,21020.0,2.8078
50568,2026,462.0,6.74368285212874,21110.0,0.0
50569,2026,450.0,7.89473684210526,20380.0,0.0
50570,2026,426.0,8.61933995641281,18180.0,40.9357
50571,2026,34.0,0.0,21550.0,0.0
50572,2026,189.0,3.88349514563107,21070.0,0.0
50574,2026,271.0,6.11495864320266,20300.0,0.0
50575,2026,769.0,4.44744587947215,25610.0,0.0
50576,2026,952.0,7.47659821680247,25120.0,0.0
50577,2026,311.0,5.64742716556666,19180.0,0.0
50578,2026,79.0,5.71428571428572,21550.0,0.0
50579,2026,1421.0,4.96601337711842,22540.0,0.0
50580,2026,465.0,3.47490347490348,24020.0,0.0
50582,2026,3156.0,9.07407407407407,19540.0,1.7258
50584,2026,407.0,9.70873786407767,19900.0,0.0
50585,2026,1154.0,6.42722117202268,22020.0,0.0
50587,2026,17.0,11.1111111111111,21550.0,0.0
50588,2026,678.0,7.57252956347292,22670.0,0.0
50589,2026,289.0,5.94173186793399,20850.0,0.0
50590,2026,406.0,6.89916859686615,20470.0,0.0
50591,2026,1674.0,6.63306106495165,19320.0,0.7816
50592,2026,2277.0,10.1872102825784,20010.0,2.3197
50593,2026,588.0,7.17755467964742,19890.0,0.0
50594,2026,1041.0,5.69793471518864,24750.0,0.0
50596,2026,338.0,9.02777777777778,21630.0,0.0
50597,2026,953.0,2.56959314775161,20350.0,1.0449
50598,2026,270.0,11.5854568897463,20980.0,0.0
50599,2026,1569.0,4.15647921760391,25510.0,0.5038
50601,2026,4397.0,6.06525819114072,21000.0,2.0815
50603,2026,778.0,8.86048517606247,22110.0,0.0
50604,2026,755.0,5.04201680672269,23830.0,0.0
50606,2026,520.0,10.9256126204168,19760.0,0.0
50607,2026,391.0,4.41448890298156,20650.0,0.0
50609,2026,127.0,6.55737704918033,21330.0,0.0
50610,2026,209.0,5.43478260869565,22010.0,0.0
50612,2026,745.0,8.75855916629103,22650.0,0.0
50613,2026,402.0,5.89741751095362,20530.0,0.0
50615,2026,6822.0,7.64768316225227,21340.0,4.1718
50616,2026,1971.0,4.59552395550932,24780.0,2.0021
50617,2026,331.0,10.3089402647198,18260.0,0.0
50618,2026,244.0,6.66712154311672,22180.0,0.0
50619,2026,326.0,8.14987037630255,21350.0,0.0
50621,2026,72.0,0.0,21550.0,0.0
50624,2026,479.0,4.69194553700442,22410.0,0.0
50626,2026,377.0,4.3237602351445,20320.0,0.0
50628,2026,155.0,6.75675675675676,19850.0,0.0
50629,2026,737.0,6.10154878125479,19590.0,0.0
50633,2026,119.0,5.45454545454545,20640.0,0.0
50634,2026,84.0,4.76190476190476,21550.0,0.0
50637,2026,316.0,12.9802236289052,17930.0,5.2425
50639,2026,3852.0,13.3894825245531,19410.0,3.4656
50641,2026,657.0,5.47112462006079,21800.0,0.0
50643,2026,783.0,5.52033060501455,23520.0,0.0
50647,2026,1135.0,6.98460382022005,23320.0,4.2339
50648,2026,1182.0,6.59703567459893,22290.0,0.0
51001,2026,166.0,10.958904109589,22450.0,0.0
51002,2026,1407.0,4.69344046192116,25200.0,0.0
51003,2026,276.0,5.17784910999271,21810.0,0.0
51004,2026,117.0,16.1290322580645,23800.0,0.0
51005,2026,175.0,9.09090909090909,25510.0,0.0
51006,2026,147.0,12.5,21390.0,0.0
51007,2026,957.0,7.10308293490871,26270.0,0.0
51008,2026,218.0,12.1359671852366,25040.0,0.0
51009,2026,834.0,15.0659726868387,20670.0,0.0
51010,2026,139.0,7.35294117647058,22960.0,0.0
51012,2026,71.0,0.0,21550.0,0.0
51013,2026,99.0,3.57142857142857,21550.0,0.0
51014,2026,298.0,5.77878420606001,24460.0,0.0
51015,2026,112.0,3.77358490566038,22130.0,0.0
51016,2026,238.0,6.51777450525764,22080.0,0.0
51017,2026,325.0,14.3395366567512,21620.0,0.0
51018,2026,900.0,7.78588807785888,24320.0,0.0
51019,2026,253.0,3.03030303030303,25050.0,0.0
51020,2026,53.0,12.0,21550.0,0.0
51022,2026,188.0,3.33333333333333,21860.0,0.0
51023,2026,266.0,2.9183599706958,25660.0,0.0
51025,2026,1074.0,6.99602066406472,24190.0,2.7622
51027,2026,302.0,7.58620689655172,21640.0,0.0
51028,2026,1031.0,4.86111111111111,24140.0,4.8117
51029,2026,1754.0,7.39391305705461,25500.0,2.2962
51030,2026,5309.0,9.49043955787562,23190.0,3.0017
51031,2026,266.0,1.81818181818182,26690.0,0.0
51032,2026,427.0,13.7403574641595,22080.0,0.0
51033,2026,251.0,8.84735996327482,20560.0,0.0
51034,2026,20.0,9.09090909090909,21550.0,0.0
51035,2026,253.0,11.46690969393,20660.0,0.0
51036,2026,507.0,9.04977375565611,24510.0,0.0
51037,2026,338.0,5.34219512060714,24720.0,0.0
51038,2026,183.0,4.25531914893617,25760.0,0.0
51039,2026,95.0,6.12244897959184,23120.0,0.0
51040,2026,250.0,6.22220907964957,25140.0,0.0
51041,2026,103.0,9.80392156862745,24060.0,0.0
51042,2026,386.0,7.75758490034575,20530.0,0.0
51043,2026,2352.0,7.76413846462826,21690.0,4.6593
51044,2026,796.0,5.93274986129182,25550.0,0.0
51045,2026,104.0,5.76923076923077,27790.0,0.0
51046,2026,995.0,3.86178861788618,26470.0,0.0
51047,2026,44.0,33.3333333333333,21550.0,0.0
51048,2026,161.0,4.8780487804878,26510.0,0.0
51049,2026,576.0,4.94972596783578,25800.0,0.0
51050,2026,135.0,13.7931034482759,23540.0,0.0
51051,2026,221.0,3.84615384615385,24350.0,0.0
51052,2026,596.0,6.54268604148671,25820.0,0.0
51053,2026,76.0,3.33333333333333,21550.0,0.0
51054,2026,1281.0,7.04629726164585,21730.0,0.0
51055,2026,7069.0,8.20816371664568,23550.0,4.483
51056,2026,255.0,2.07283307556448,27300.0,0.0
51057,2026,76.0,13.3333333333333,21550.0,0.0
51058,2026,2978.0,6.73271604590669,25570.0,7.2259
51059,2026,361.0,10.3838091895544,21480.0,0.0
51060,2026,171.0,9.33333333333333,20770.0,0.0
51061,2026,119.0,1.25,30410.0,0.0
51062,2026,95.0,10.0,20750.0,0.0
51065,2026,632.0,9.24577295699109,21590.0,0.0
51066,2026,330.0,9.75231638028384,19620.0,0.0
51068,2026,202.0,10.0,20330.0,0.0
51069,2026,118.0,8.19672131147541,28600.0,0.0
51070,2026,227.0,9.40871384397503,19540.0,0.0
51071,2026,194.0,9.64912280701754,22530.0,0.0
51072,2026,220.0,5.73770491803279,25170.0,0.0
51073,2026,223.0,7.14285714285714,25340.0,0.0
51074,2026,1773.0,4.91803278688525,24400.0,0.5577
51075,2026,1422.0,5.81093773935032,25860.0,1.87
51076,2026,441.0,2.59236552030207,25840.0,0.0
51077,2026,182.0,1.11111111111111,26050.0,0.0
51078,2026,575.0,6.31970260223048,24210.0,0.0
51079,2026,867.0,4.66381440763357,26760.0,1.4545
51080,2026,190.0,8.69565217391304,20030.0,0.0
51081,2026,320.0,7.16895764674508,28490.0,0.0
51082,2026,93.0,2.08333333333333,22380.0,0.0
51083,2026,81.0,5.12820512820513,21550.0,0.0
51084,2026,78.0,4.16666666666667,21550.0,0.0
51085,2026,378.0,9.02183022218775,22450.0,0.0
51086,2026,334.0,5.66981714333143,24170.0,0.0
51087,2026,217.0,3.44827586206896,25420.0,0.0
51088,2026,448.0,6.27555011895626,26370.0,0.0
51089,2026,72.0,2.17391304347826,21550.0,0.0
51090,2026,312.0,11.5257777488895,20160.0,0.0
51091,2026,134.0,12.6984126984127,21320.0,0.0
51092,2026,357.0,11.1111111111111,23010.0,0.0
51093,2026,445.0,4.18410041841004,29010.0,0.0
51094,2026,177.0,4.0,22080.0,0.0
51095,2026,94.0,12.1951219512195,21550.0,0.0
51097,2026,175.0,5.74712643678161,24340.0,0.0
51098,2026,136.0,4.83870967741935,22530.0,0.0
51099,2026,322.0,4.64807374636446,22050.0,0.0
51100,2026,107.0,4.44444444444445,21550.0,0.0
51101,2026,689.0,5.02163240253422,28350.0,0.0
51102,2026,469.0,3.95838907086118,26070.0,0.0
51103,2026,140.0,4.76190476190476,25520.0,0.0
51104,2026,138.0,12.280701754386,21530.0,0.0
51105,2026,1438.0,5.44062219520305,31310.0,2.6683
51106,2026,125.0,13.1147540983607,23330.0,0.0
51107,2026,336.0,6.7314539296366,23840.0,0.0
51108,2026,44379.0,15.3715511307749,19390.0,4.8538
51109,2026,188.0,3.47826086956522,30390.0,0.0
51110,2026,55.0,12.9032258064516,21550.0,0.0
51111,2026,147.0,2.24719101123596,25160.0,0.0
51112,2026,430.0,3.86647511853619,29720.0,0.0
51113,2026,122.0,5.0,22520.0,0.0
51115,2026,568.0,6.87874664720062,28930.0,11.2903
51116,2026,279.0,12.7497288001005,20600.0,0.0
51117,2026,319.0,8.99896545338668,25620.0,0.0
51118,2026,1573.0,7.1359575280928,27080.0,4.6361
51119,2026,512.0,3.19316078960745,30050.0,0.0
51120,2026,155.0,8.64197530864198,24800.0,0.0
51121,2026,250.0,8.58722006543027,22530.0,0.0
51122,2026,117.0,8.33333333333333,22260.0,0.0
51124,2026,47.0,8.0,21550.0,0.0
51125,2026,51.0,5.0,21550.0,0.0
51126,2026,47.0,10.0,21550.0,0.0
51127,2026,87.0,10.8108108108108,21550.0,0.0
51128,2026,54.0,3.2258064516129,21550.0,0.0
51129,2026,249.0,8.50968125690585,22420.0,0.0
51130,2026,231.0,8.08080808080808,20840.0,0.0
51132,2026,117.0,13.4201849978991,21500.0,0.0
51133,2026,63.0,3.7037037037037,21550.0,0.0
51134,2026,245.0,7.7991419011983,22620.0,0.0
51135,2026,78.0,11.6279069767442,21550.0,0.0
51136,2026,638.0,4.39715910783672,24390.0,0.0
51137,2026,223.0,6.18556701030928,21710.0,0.0
51138,2026,35.0,0.0,21550.0,0.0
51139,2026,316.0,10.2713013964551,23050.0,0.0
51140,2026,390.0,7.14285714285714,22970.0,0.0
51141,2026,778.0,4.70002898430928,23170.0,0.0
51142,2026,333.0,4.81813851103589,26780.0,0.0
51143,2026,56.0,3.84615384615385,21550.0,0.0
51144,2026,604.0,9.46167687447259,20090.0,0.0
51145,2026,225.0,3.19148936170213,34610.0,0.0
51146,2026,105.0,8.62068965517241,24890.0,0.0
51147,2026,330.0,3.82584361096129,23240.0,0.0
51148,2026,157.0,8.53658536585366,24280.0,0.0
51149,2026,440.0,6.0763608964266,23990.0,0.0
51150,2026,82.0,2.17391304347826,21550.0,0.0
51151,2026,174.0,6.49350649350649,22760.0,0.0
51152,2026,540.0,7.35294117647059,27650.0,0.0
51153,2026,1022.0,3.81282495667244,25890.0,0.0
51154,2026,213.0,2.7027027027027,25000.0,0.0
51155,2026,612.0,9.41964602263354,20890.0,0.0
51156,2026,124.0,10.4166666666667,20550.0,0.0
51157,2026,72.0,19.1489361702128,21550.0,0.0
51158,2026,567.0,3.46843339279824,22840.0,0.0
51160,2026,1376.0,6.14673358339701,23720.0,0.0
51161,2026,768.0,4.41427938643122,23900.0,0.0
51162,2026,636.0,10.3447827577522,19380.0,1.6611
51163,2026,268.0,5.79710144927536,23610.0,0.0
51164,2026,148.0,11.864406779661,21680.0,0.0
51165,2026,1036.0,15.500757709816,21620.0,1.9782
51166,2026,68.0,7.14285714285714,21550.0,0.0
51167,2026,148.0,12.8571428571429,23200.0,0.0
51168,2026,220.0,2.98310851679657,26140.0,0.0
51169,2026,95.0,9.43396226415094,21550.0,0.0
51170,2026,111.0,5.35714285714286,20560.0,0.0
51171,2026,1487.0,7.04887568327678,24200.0,1.4444
51172,2026,6458.0,8.20646119569254,25140.0,6.9052
51173,2026,124.0,6.84931506849315,32450.0,0.0
51174,2026,62.0,2.63157894736842,21550.0,0.0
51175,2026,210.0,11.340206185567,22140.0,0.0
51176,2026,151.0,11.7647058823529,22070.0,0.0
51177,2026,205.0,4.0,32150.0,0.0
51178,2026,80.0,6.0,21550.0,0.0
51179,2026,164.0,6.93069306930693,23400.0,0.0
51181,2026,395.0,6.98379647934574,27710.0,0.0
51182,2026,93.0,6.81818181818182,21550.0,0.0
51183,2026,1210.0,6.63542171756007,24940.0,5.9677
51184,2026,392.0,6.57644739377002,22020.0,0.0
51185,2026,299.0,13.3902197197392,21690.0,3.0944
51186,2026,47.0,11.5384615384615,21550.0,0.0
51187,2026,283.0,4.84848484848485,23480.0,0.0
51188,2026,213.0,5.0,28720.0,0.0
51190,2026,68.0,3.2258064516129,21550.0,0.0
51191,2026,60.0,0.0,21550.0,0.0
51192,2026,347.0,8.16736790346529,23230.0,0.0
51193,2026,2382.0,6.39565314596967,24650.0,2.4186
51194,2026,460.0,6.90938184367089,23130.0,0.0
51195,2026,823.0,6.64840568446354,22770.0,0.0
51196,2026,880.0,5.83994728919516,24960.0,0.0
51197,2026,79.0,11.6279069767442,21550.0,0.0
51198,2026,668.0,5.68007185909396,23450.0,0.0
51199,2026,408.0,4.84493047745135,24850.0,0.0
51200,2026,369.0,4.40673644258978,28340.0,0.0
51201,2026,126.0,1.38888888888889,26040.0,0.0
51202,2026,749.0,7.18861183046465,24670.0,0.0
51203,2026,223.0,6.36363636363636,24200.0,0.0
51204,2026,1377.0,6.33498309828357,24780.0,1.5129
51206,2026,113.0,7.14285714285714,20320.0,0.0
51208,2026,110.0,1.53846153846154,26060.0,0.0
51210,2026,1496.0,6.79886685552408,26060.0,4.0499
51211,2026,68.0,9.09090909090908,21550.0,0.0
51212,2026,155.0,9.63855421686747,23120.0,0.0
51213,2026,60.0,4.76190476190476,21550.0,0.0
51214,2026,138.0,5.55555555555556,21100.0,0.0
51215,2026,127.0,9.6774193548387,21780.0,0.0
51216,2026,263.0,4.01776240132397,21450.0,0.0
51217,2026,2918.0,12.3287177262118,20740.0,3.7159
51218,2026,130.0,10.3448275862069,23010.0,0.0
51219,2026,223.0,7.60869565217391,20950.0,0.0
51220,2026,140.0,7.5,23700.0,0.0
51222,2026,95.0,23.8095238095238,21550.0,0.0
51223,2026,56.0,12.0,21550.0,0.0
51224,2026,170.0,10.4651162790698,22260.0,0.0
51225,2026,305.0,5.98802395209581,31240.0,0.0
51226,2026,55.0,8.69565217391304,21550.0,0.0
51227,2026,488.0,7.20716206969495,25750.0,0.0
51228,2026,84.0,20.5128205128205,21550.0,0.0
51229,2026,120.0,11.7647058823529,21250.0,0.0
51230,2026,22433.0,15.6015482138716,19760.0,4.4354
51231,2026,654.0,5.89879908886286,25580.0,0.0
51232,2026,415.0,6.68535005942775,24440.0,0.0
51233,2026,69.0,18.75,21550.0,0.0
51234,2026,618.0,9.15289180024508,22930.0,0.0
51235,2026,246.0,5.44761981310405,24380.0,0.0
51236,2026,139.0,16.9014084507042,21580.0,0.0
51237,2026,1820.0,11.5008283656394,21060.0,3.9229
51238,2026,490.0,5.18867924528302,23770.0,0.0
51239,2026,105.0,11.1111111111111,21550.0,0.0
51240,2026,127.0,8.06451612903226,20730.0,0.0
51241,2026,81.0,0.0,21550.0,0.0
51242,2026,4843.0,10.8680978397008,21230.0,5.0138
51243,2026,308.0,11.8413869363097,21950.0,0.0
51244,2026,241.0,4.61167976912071,24670.0,0.0
51245,2026,573.0,5.76681324132359,25990.0,0.0
51246,2026,222.0,3.77358490566038,22560.0,0.0
51247,2026,143.0,4.34782608695652,26690.0,0.0
51248,2026,2162.0,11.9133288753177,19940.0,3.8349
51249,2026,389.0,4.16500865234979,26910.0,0.0
51250,2026,5589.0,11.2124667426834,19520.0,3.7575
51251,2026,170.0,6.97674418604651,28370.0,0.0
51252,2026,518.0,5.88235294117647,26230.0,0.0
51253,2026,228.0,8.0695065864474,20960.0,0.0
51254,2026,232.0,7.18930011585137,24180.0,0.0
51255,2026,13.0,66.6666666666667,21550.0,0.0
51256,2026,340.0,6.49350649350649,29940.0,0.0
51258,2026,209.0,12.9009480894903,22010.0,0.0
51259,2026,196.0,5.40540540540541,24180.0,0.0
51260,2026,76.0,8.57142857142857,21550.0,0.0
51262,2026,1816.0,10.3034198949027,21300.0,1.7172
51263,2026,380.0,7.26174434232978,22260.0,0.0
51264,2026,512.0,10.1052074135392,21930.0,0.0
51265,2026,590.0,6.3150850061599,23230.0,0.0
51266,2026,530.0,4.1472992214634,28010.0,0.0
51267,2026,176.0,1.17647058823529,28760.0,0.0
51268,2026,178.0,1.98019801980198,24360.0,0.0
51269,2026,274.0,11.3036201754296,23260.0,12.1951
51270,2026,237.0,6.64210564454804,21570.0,0.0
51272,2026,456.0,17.8544938243369,19320.0,0.0
51273,2026,70.0,3.03030303030303,21550.0,0.0
51274,2026,117.0,13.1147540983607,20340.0,0.0
51275,2026,188.0,12.5,23690.0,0.0
51276,2026,145.0,2.8169014084507,24060.0,0.0
51277,2026,272.0,11.2068965517241,23130.0,0.0
51278,2026,275.0,2.82184395993036,25460.0,0.0
51279,2026,184.0,15.0537634408602,21050.0,0.0
51280,2026,25.0,8.33333333333333,21550.0,0.0
51281,2026,619.0,9.30677507395193,25710.0,0.0
51282,2026,1796.0,4.0561305997438,33080.0,5.6343
51283,2026,147.0,4.61538461538462,21960.0,0.0
51284,2026,304.0,9.30082325416748,20110.0,0.0
51285,2026,139.0,6.15384615384615,25460.0,0.0
51286,2026,237.0,10.2664442380893,20050.0,0.0
51287,2026,675.0,7.42139226398074,25520.0,0.0
51288,2026,238.0,5.75256890146223,23310.0,0.0
51289,2026,435.0,6.97878621638703,20530.0,0.0
51290,2026,288.0,17.8109954969482,18940.0,0.0
51291,2026,1391.0,3.38147809974499,28070.0,4.3424
51292,2026,127.0,6.66666666666667,22720.0,0.0
51293,2026,478.0,4.13919536977676,25670.0,0.0
51294,2026,78.0,6.97674418604651,21550.0,0.0
51295,2026,304.0,9.09395580404805,22670.0,0.0
51296,2026,78.0,6.66666666666667,21550.0,0.0
51298,2026,428.0,5.98853667944115,21630.0,0.0
51299,2026,928.0,5.10805500982318,25130.0,0.0
51300,2026,95.0,10.6382978723404,21550.0,0.0
51301,2026,109.0,5.97014925373135,27220.0,0.0
51302,2026,95.0,4.08163265306123,21550.0,0.0
51303,2026,552.0,8.43876789627101,22000.0,0.0
51304,2026,171.0,7.69230769230769,19690.0,0.0
51305,2026,126.0,1.25,30730.0,0.0
51306,2026,103.0,10.0,21740.0,0.0
51307,2026,222.0,8.49056603773585,22750.0,0.0
51308,2026,1857.0,6.9641960366439,26780.0,5.8971
51309,2026,113.0,4.76190476190476,25610.0,0.0
51310,2026,227.0,7.36842105263158,30560.0,0.0
51311,2026,208.0,7.69230769230769,20130.0,0.0
51312,2026,938.0,6.31657402913755,26770.0,0.0
51313,2026,323.0,8.18713450292398,23010.0,0.0
51314,2026,225.0,7.93650793650794,24640.0,0.0
51315,2026,146.0,3.50877192982456,22080.0,0.0
51316,2026,273.0,9.3188615497846,22140.0,0.0
51317,2026,54.0,0.0,21550.0,0.0
51318,2026,571.0,2.93331909697181,29530.0,0.0
51319,2026,100.0,4.54545454545455,27860.0,0.0
51320,2026,310.0,7.19683634781745,22840.0,0.0
51321,2026,81.0,4.65116279069767,21550.0,0.0
51322,2026,124.0,6.45161290322581,19750.0,0.0
51323,2026,105.0,14.8936170212766,21550.0,0.0
51324,2026,114.0,6.77966101694915,21670.0,0.0
51325,2026,113.0,0.0,24980.0,0.0
51326,2026,1091.0,6.73002298525878,23860.0,3.7244
51327,2026,180.0,2.22222222222222,25870.0,0.0
51328,2026,1104.0,9.35299900444689,22840.0,0.7514
51329,2026,1348.0,6.14754098360656,25470.0,0.0
51333,2026,674.0,4.48179271708683,28030.0,0.0
51334,2026,472.0,8.55614973262032,22250.0,0.0
51336,2026,58.0,9.67741935483871,21550.0,0.0
51337,2026,271.0,6.33802816901408,23440.0,0.0
51338,2026,640.0,3.39520907032313,27030.0,0.0
51339,2026,557.0,7.4238435885843,24220.0,0.0
51340,2026,539.0,8.35275209861363,23540.0,0.0
51341,2026,34.0,7.14285714285714,21550.0,0.0
51342,2026,246.0,5.17330325802036,26250.0,0.0
51343,2026,628.0,15.2530281515111,21760.0,0.0
51344,2026,1480.0,4.59418070444104,24240.0,4.1075
51345,2026,284.0,6.99260477116743,21370.0,0.0
51346,2026,1157.0,11.4981028310795,21510.0,2.1739
51348,2026,116.0,5.76923076923077,26640.0,0.0
51349,2026,173.0,9.19540229885058,20570.0,0.0
51350,2026,125.0,10.3448275862069,19720.0,0.0
51351,2026,108.0,14.8936170212766,21550.0,0.0
51352,2026,876.0,6.87960687960688,20400.0,3.3501
51353,2026,47.0,4.54545454545455,21550.0,0.0
