code_commune,nom_commune,2020,2026,variation_absolue,variation_relative_pct
79137,GRANZAY-GRIPT,53.19,60.55,7.359999999999999,13.84
43163,RIOTORD,73.38,80.74,7.359999999999999,10.03
72135,LA FONTAINE-SAINT-MARTIN,48.06,55.42,7.359999999999999,15.31
69228,CHABANIÈRE,52.74,60.1,7.359999999999999,13.96
33042,BELIN-BÉLIET,58.44,65.8,7.359999999999999,12.59
32448,TOUGET,57.78,65.14,7.359999999999999,12.74
19098,LAGARDE-MARC-LA-TOUR,74.87,82.23,7.359999999999999,9.83
59270,GRAND-FAYT,72.48,79.85,7.36999999999999,10.17
47220,RAZIMET,60.95,68.32,7.36999999999999,12.09
51076,BOURSAULT,42.34,49.71,7.369999999999997,17.41
60542,ROCHY-CONDÉ,58.18,65.55,7.369999999999997,12.67
30330,TORNAC,56.45,63.82,7.369999999999997,13.06
30013,ARGILLIERS,59.76,67.13,7.369999999999997,12.33
34111,GANGES,46.74,54.11,7.369999999999997,15.77
65410,SARROUILLES,45.49,52.86,7.369999999999997,16.2
72276,SAINT-COSME-EN-VAIRAIS,38.27,45.64,7.369999999999997,19.26
04162,REVEST-DES-BROUSSES,51.26,58.63,7.3700000000000045,14.38
30167,MEYRANNES,48.51,55.88,7.3700000000000045,15.19
42035,CEZAY,58.86,66.23,7.3700000000000045,12.52
77501,VILLECERF,42.95,50.33,7.3799999999999955,17.18
67380,PRINTZHEIM,60.42,67.8,7.3799999999999955,12.21
35041,BRIE,46.7,54.08,7.3799999999999955,15.8
17081,CHAMOUILLAC,51.27,58.65,7.3799999999999955,14.39
27008,ALIZAY,50.13,57.51,7.3799999999999955,14.72
74016,ARCHAMPS,50.13,57.51,7.3799999999999955,14.72
24507,SAINTE-TRIE,72.0,79.38,7.3799999999999955,10.25
34088,COURNONTERRAL,52.66,60.04,7.380000000000003,14.01
22261,QUINTENIC,61.43,68.82,7.3899999999999935,12.03
45228,NIBELLE,37.09,44.48,7.3899999999999935,19.92
70104,BUCEY-LÈS-GY,70.02,77.41,7.390000000000001,10.55
33182,GAURIAC,47.7,55.09,7.390000000000001,15.49
38205,LANS-EN-VERCORS,65.32,72.71,7.390000000000001,11.31
60667,VERBERIE,49.1,56.49,7.390000000000001,15.05
51440,PONTFAVERGER-MORONVILLIERS,58.41,65.8,7.390000000000001,12.65
83057,FLASSANS-SUR-ISSOLE,50.25,57.64,7.390000000000001,14.71
89278,NOÉ,51.08,58.47,7.390000000000001,14.47
03030,BIOZAT,51.12,58.51,7.390000000000001,14.46
64327,LECUMBERRY,69.48,76.88,7.3999999999999915,10.65
67274,LORENTZEN,53.93,61.33,7.399999999999999,13.72
77107,CHAUMES-EN-BRIE,47.95,55.35,7.399999999999999,15.43
50263,LAPENTY,56.4,63.8,7.399999999999999,13.12
76300,GERVILLE,41.72,49.12,7.399999999999999,17.74
70337,MELIN,55.56,62.96,7.399999999999999,13.32
81026,BELLEGARDE-MARSAL,54.97,62.37,7.399999999999999,13.46
34162,MONTAGNAC,55.18,62.58,7.399999999999999,13.41
02461,MAREST-DAMPCOURT,47.49,54.89,7.399999999999999,15.58
68230,NAMBSHEIM,68.05,75.45,7.400000000000006,10.87
76387,LINDEBEUF,60.0,67.4,7.400000000000006,12.33
62121,BEUGNÂTRE,51.16,58.56,7.400000000000006,14.46
60535,REUIL-SUR-BRÊCHE,67.91,75.31,7.400000000000006,10.9
41260,THOURY,68.09,75.5,7.409999999999997,10.88
34332,VIAS,64.76,72.17,7.409999999999997,11.44
62712,RIVIÈRE,70.48,77.89,7.409999999999997,10.51
16364,SAUVAGNAC,70.18,77.59,7.409999999999997,10.56
14627,SAINT-MARTIN-DE-MIEUX,52.07,59.48,7.409999999999997,14.23
82059,FAUDOAS,64.43,71.84,7.409999999999997,11.5
57211,FÈVES,62.35,69.76,7.410000000000004,11.88
80233,DANCOURT-POPINCOURT,55.3,62.71,7.410000000000004,13.4
78501,PORCHEVILLE,53.9,61.31,7.410000000000004,13.75
74264,SCIONZIER,40.33,47.74,7.410000000000004,18.37
17246,MORAGNE,49.87,57.28,7.410000000000004,14.86
64489,SAINT-MARTIN-D'ARBEROUE,79.65,87.07,7.4199999999999875,9.32
25540,SEMONDANS,51.84,59.26,7.419999999999995,14.31
23008,AUBUSSON,53.81,61.23,7.419999999999995,13.79
72109,CRISSÉ,49.06,56.48,7.419999999999995,15.12
47129,LAGARRIGUE,56.9,64.32,7.419999999999995,13.04
34261,SAINT-GUILHEM-LE-DÉSERT,83.84,91.26,7.420000000000002,8.85
26350,TEYSSIÈRES,74.63,82.05,7.420000000000002,9.94
91081,BOISSY-LE-SEC,43.54,50.96,7.420000000000002,17.04
47047,CAMBES,62.22,69.64,7.420000000000002,11.93
38390,SAINT-GERVAIS,41.39,48.81,7.420000000000002,17.93
88028,LA BAFFE,55.67,63.09,7.420000000000002,13.33
37065,CHAVEIGNES,56.22,63.64,7.420000000000002,13.2
44146,ROUGÉ,58.47,65.89,7.420000000000002,12.69
14068,BIÉVILLE-BEUVILLE,41.96,49.39,7.43,17.71
16387,TRIAC-LAUTRAIT,47.54,54.97,7.43,15.63
60557,ROY-BOISSY,52.85,60.28,7.43,14.06
76272,FONTAINE-LE-DUN,44.6,52.03,7.43,16.66
51304,JANVILLIERS,44.12,51.55,7.43,16.84
03034,BOUCÉ,46.72,54.15,7.43,15.9
71364,LA RACINEUSE,64.0,71.43,7.430000000000007,11.61
51152,CHIGNY-LES-ROSES,57.8,65.23,7.430000000000007,12.85
46230,PUYJOURDES,77.63,85.06,7.430000000000007,9.57
59441,OBIES,67.16,74.6,7.439999999999998,11.08
30319,SERVIERS-ET-LABAUME,55.74,63.18,7.439999999999998,13.35
32238,MARSEILLAN,71.43,78.87,7.439999999999998,10.42
22248,POMMERIT-LE-VICOMTE,50.32,57.76,7.439999999999998,14.79
14117,CABOURG,55.79,63.23,7.439999999999998,13.34
31202,FRONTON,54.67,62.11,7.439999999999998,13.61
14077,BLANGY-LE-CHÂTEAU,63.6,71.04,7.440000000000005,11.7
71291,MELAY,46.44,53.88,7.440000000000005,16.02
60537,RIBÉCOURT-DRESLINCOURT,52.01,59.45,7.440000000000005,14.3
38523,VARACIEUX,52.37,59.81,7.440000000000005,14.21
2B162,MOLTIFAO,65.12,72.57,7.449999999999989,11.44
19074,L'EGLISE-AUX-BOIS,64.29,71.74,7.449999999999989,11.59
41017,BINAS,49.1,56.55,7.449999999999996,15.17
14588,SAINT-GERMAIN-LANGOT,50.96,58.41,7.449999999999996,14.62
78255,FRENEUSE,43.95,51.4,7.449999999999996,16.95
28134,DREUX,35.92,43.37,7.449999999999996,20.74
67099,DOMFESSEL,56.74,64.19,7.449999999999996,13.13
78165,LES CLAYES-SOUS-BOIS,40.47,47.92,7.450000000000003,18.41
38218,MARCILLOLES,37.48,44.93,7.450000000000003,19.88
81277,SAUSSENAC,57.66,65.11,7.450000000000003,12.92
02217,COUCY-LE-CHÂTEAU-AUFFRIQUE,45.4,52.85,7.450000000000003,16.41
19018,BASSIGNAC-LE-HAUT,85.81,93.26,7.450000000000003,8.68
44119,PAULX,53.7,61.16,7.459999999999994,13.89
63303,ROCHE-CHARLES-LA-MAYRAND,56.0,63.46,7.460000000000001,13.32
54385,MORFONTAINE,60.79,68.25,7.460000000000001,12.27
47135,LAPARADE,56.96,64.42,7.460000000000001,13.1
28351,SAINT-MAIXME-HAUTERIVE,45.54,53.0,7.460000000000001,16.38
79278,SAINT-MARTIN-DU-FOUILLOUX,51.76,59.22,7.460000000000001,14.41
14194,COURTONNE-LES-DEUX-EGLISES,42.63,50.09,7.460000000000001,17.5
93072,STAINS,29.57,37.03,7.460000000000001,25.23
61452,SAINT-ROCH-SUR-EGRENNE,57.69,65.15,7.460000000000008,12.93
62693,REBREUVE-RANCHICOURT,60.97,68.43,7.460000000000008,12.24
44212,VALLET,48.11,55.58,7.469999999999999,15.53
27646,LE TORPT,50.28,57.75,7.469999999999999,14.86
35256,SAINT-BRIAC-SUR-MER,62.08,69.55,7.469999999999999,12.03
32008,ARMENTIEUX,61.19,68.66,7.469999999999999,12.21
71333,OSLON,43.46,50.93,7.469999999999999,17.19
95395,LE MESNIL-AUBRY,66.35,73.82,7.469999999999999,11.26
59320,ILLIES,66.41,73.88,7.469999999999999,11.25
45230,NOYERS,43.54,51.01,7.469999999999999,17.16
26336,SAOU,54.85,62.32,7.469999999999999,13.62
54317,LIRONVILLE,76.74,84.21,7.469999999999999,9.73
41282,VILLEHERVIERS,48.53,56.0,7.469999999999999,15.39
33342,PUISSEGUIN,69.97,77.44,7.469999999999999,10.68
72054,CHAMPAGNÉ,62.01,69.48,7.470000000000006,12.05
88316,MORVILLE,81.82,89.29,7.470000000000013,9.13
63012,ARTONNE,71.54,79.02,7.47999999999999,10.46
59377,MARCOING,64.23,71.71,7.47999999999999,11.65
69117,LISSIEU,45.68,53.16,7.479999999999997,16.37
22211,PLOUBEZRE,57.96,65.44,7.479999999999997,12.91
16217,MERPINS,48.68,56.16,7.479999999999997,15.37
01173,GEX,31.7,39.18,7.48,23.6
27132,CAUGÉ,40.11,47.59,7.480000000000004,18.65
12215,SAINT-CHRISTOPHE-VALLON,47.16,54.64,7.480000000000004,15.86
38225,AUTRANS-MÉAUDRE EN VERCORS,65.66,73.14,7.480000000000004,11.39
72316,SAINT-RÉMY-DES-MONTS,52.48,59.96,7.480000000000004,14.25
09005,ALEU,68.92,76.4,7.480000000000004,10.85
76194,CRIQUEBEUF-EN-CAUX,68.36,75.84,7.480000000000004,10.94
66167,SAILLAGOUSE,53.16,60.64,7.480000000000004,14.07
76477,NOTRE-DAME-DU-BEC,43.17,50.66,7.489999999999995,17.35
14227,DOUVILLE-EN-AUGE,63.39,70.88,7.489999999999995,11.82
80162,CAIX,60.46,67.95,7.490000000000002,12.39
52251,JONCHERY,44.96,52.45,7.490000000000002,16.66
17442,THAIMS,52.08,59.57,7.490000000000002,14.38
32081,CASTELNAVET,61.54,69.03,7.490000000000002,12.17
16279,RIOUX-MARTIN,56.57,64.06,7.490000000000002,13.24
44197,SION-LES-MINES,41.91,49.4,7.490000000000002,17.87
38481,SÉRÉZIN-DE-LA-TOUR,37.53,45.02,7.490000000000002,19.96
45115,COURTENAY,48.39,55.88,7.490000000000002,15.48
87131,SAILLAT-SUR-VIENNE,57.82,65.32,7.499999999999993,12.97
95303,LE HEAULME,56.6,64.1,7.499999999999993,13.25
30291,SAINT-PAUL-LA-COSTE,72.05,79.55,7.5,10.41
57561,RAHLING,72.29,79.79,7.5,10.37
02406,LANDRICOURT,48.62,56.12,7.5,15.43
46307,SOTURAC,50.63,58.13,7.5,14.81
31351,MONDONVILLE,47.46,54.96,7.5,15.8
33139,COUTURES,58.73,66.23,7.500000000000007,12.77
29256,SAINT-NIC,68.54,76.05,7.509999999999991,10.96
64177,CASTÉTIS,54.46,61.97,7.509999999999998,13.79
71185,DYO,54.11,61.62,7.509999999999998,13.88
71353,PLOTTES,43.49,51.0,7.509999999999998,17.27
43015,AUVERS,67.16,74.67,7.510000000000005,11.18
53246,SAINT-PIERRE-DES-NIDS,36.8,44.31,7.510000000000005,20.41
80239,DEVISE,78.85,86.36,7.510000000000005,9.52
59247,FOREST-SUR-MARQUE,58.17,65.68,7.510000000000005,12.91
81045,LES CABANNES,49.83,57.34,7.510000000000005,15.07
78188,CRAVENT,51.38,58.9,7.519999999999996,14.64
76641,SAINT-PIERRE-LE-VIEUX,60.61,68.13,7.519999999999996,12.41
26048,BÉNIVAY-OLLON,64.79,72.31,7.519999999999996,11.61
40122,HAUT-MAUCO,62.7,70.22,7.519999999999996,11.99
02286,ESQUÉHÉRIES,43.81,51.33,7.519999999999996,17.17
89475,VILLON,72.28,79.8,7.519999999999996,10.4
33142,CUBNEZAIS,60.27,67.79,7.520000000000003,12.48
63430,THIERS,42.5,50.02,7.520000000000003,17.69
22064,GOUAREC,57.46,64.98,7.520000000000003,13.09
31577,VIGNAUX,63.79,71.31,7.520000000000003,11.79
82074,GRAMONT,84.35,91.87,7.52000000000001,8.92
76348,HAUTOT-SAINT-SULPICE,40.16,47.69,7.530000000000001,18.75
32090,CASTILLON-SAVÈS,55.73,63.26,7.530000000000001,13.51
43165,ROSIÈRES,66.27,73.8,7.530000000000001,11.36
24406,SAINTE-FOY-DE-BELVÈS,67.47,75.0,7.530000000000001,11.16
62224,CHOCQUES,52.69,60.22,7.530000000000001,14.29
65119,CAIXON,69.88,77.41,7.530000000000001,10.78
42124,LUPÉ,49.04,56.57,7.530000000000001,15.35
89325,RONCHÈRES,56.76,64.29,7.530000000000008,13.27
91560,SAINT-JEAN-DE-BEAUREGARD,58.15,65.68,7.530000000000008,12.95
40283,SAINT-VINCENT-DE-PAUL,59.7,67.24,7.539999999999992,12.63
04001,AIGLUN,42.19,49.73,7.539999999999999,17.87
67322,NEUWILLER-LÈS-SAVERNE,34.31,41.85,7.539999999999999,21.98
86081,COLOMBIERS,36.51,44.05,7.539999999999999,20.65
08419,SIGNY-L'ABBAYE,38.92,46.46,7.539999999999999,19.37
46042,CAHORS,43.4,50.94,7.539999999999999,17.37
80383,GOYENCOURT,55.13,62.67,7.539999999999999,13.68
22046,LE MENÉ,42.53,50.07,7.539999999999999,17.73
23176,LA SOUTERRAINE,50.76,58.3,7.539999999999999,14.85
40167,LUXEY,68.94,76.48,7.540000000000006,10.94
11026,BARAIGNE,60.0,67.54,7.540000000000006,12.57
65258,LANNEMEZAN,60.19,67.73,7.540000000000006,12.53
36200,SAINT-MARCEL,56.86,64.4,7.540000000000006,13.26
71033,BEY,69.91,77.46,7.549999999999997,10.8
18220,SAINT-LÉGER-LE-PETIT,66.67,74.22,7.549999999999997,11.32
80519,MATIGNY,69.41,76.96,7.549999999999997,10.88
31173,ESPERCE,56.84,64.39,7.549999999999997,13.28
88351,PLOMBIÈRES-LES-BAINS,66.16,73.71,7.549999999999997,11.41
77418,SAINT-LOUP-DE-NAUD,32.35,39.9,7.549999999999997,23.34
09077,CAPOULET-ET-JUNAC,56.74,64.29,7.550000000000004,13.31
53224,SAINT-GERMAIN-LE-FOUILLOUX,48.97,56.52,7.550000000000004,15.42
62652,PERNES,61.15,68.7,7.550000000000004,12.35
40179,MÉES,61.21,68.76,7.550000000000004,12.33
84129,SORGUES,43.51,51.06,7.550000000000004,17.35
27666,LA VACHERIE,45.22,52.77,7.550000000000004,16.7
89056,BRION,54.29,61.85,7.560000000000002,13.93
38379,SAINT-CLAIR-SUR-GALAURE,73.81,81.37,7.560000000000002,10.24
21117,BUSSEAUT,57.89,65.45,7.560000000000002,13.06
25410,MORRE,40.36,47.92,7.560000000000002,18.73
80760,TILLOY-FLORIVILLE,59.55,67.11,7.560000000000002,12.7
86286,VERRUE,69.11,76.67,7.560000000000002,10.94
77465,THOURY-FÉROTTES,52.36,59.92,7.560000000000002,14.44
62642,OURTON,64.17,71.74,7.569999999999993,11.8
06046,COLOMARS,42.8,50.37,7.57,17.69
60540,RIVECOURT,43.7,51.27,7.57,17.32
02034,AUDIGNICOURT,57.65,65.22,7.57,13.13
17038,BEDENAC,70.82,78.39,7.570000000000007,10.69
73036,BELLECOMBE-EN-BAUGES,65.69,73.26,7.570000000000007,11.52
88300,MÉNIL-DE-SENONES,67.21,74.78,7.570000000000007,11.26
30227,SAINT-AMBROIX,49.9,57.48,7.579999999999998,15.19
40123,HERM,52.56,60.14,7.579999999999998,14.42
27072,BOIS-JÉRÔME-SAINT-OUEN,44.46,52.04,7.579999999999998,17.05
35249,SAINTE-ANNE-SUR-VILAINE,50.4,57.98,7.579999999999998,15.04
33242,LES LÈVES-ET-THOUMEYRAGUES,48.09,55.67,7.579999999999998,15.76
2B342,VENTISERI,45.45,53.03,7.579999999999998,16.68
03232,SAINT-FÉLIX,59.76,67.34,7.580000000000005,12.68
63093,CHARBONNIÈRES-LES-VIEILLES,55.91,63.49,7.580000000000005,13.56
32295,NIZAS,63.85,71.43,7.580000000000005,11.87
14039,BARBERY,58.54,66.12,7.580000000000005,12.95
42086,ECOCHE,54.55,62.13,7.580000000000005,13.9
12072,COMPRÉGNAC,75.82,83.4,7.5800000000000125,10.0
21164,CHAZILLY,64.93,72.52,7.589999999999989,11.69
10286,PETIT-MESNIL,70.43,78.02,7.589999999999989,10.78
33029,LE BARP,53.89,61.48,7.589999999999996,14.08
25022,ARCEY,45.45,53.04,7.589999999999996,16.7
16132,ETAGNAC,47.63,55.22,7.589999999999996,15.94
16285,ROUGNAC,50.77,58.36,7.589999999999996,14.95
76576,SAINT-EUSTACHE-LA-FORÊT,39.34,46.93,7.589999999999996,19.29
51146,CHENIERS,54.65,62.24,7.590000000000003,13.89
02435,LOGNY-LÈS-AUBENTON,63.64,71.23,7.590000000000003,11.93
76304,GONFREVILLE-CAILLOT,47.44,55.03,7.590000000000003,16.0
81141,LÉDAS-ET-PENTHIÈS,73.03,80.62,7.590000000000003,10.39
17322,SAINT-CYR-DU-DORET,63.94,71.53,7.590000000000003,11.87
44220,VUE,54.8,62.39,7.590000000000003,13.85
62034,ANNEQUIN,61.64,69.23,7.590000000000003,12.31
32394,SAINT-MÉDARD,63.08,70.67,7.590000000000003,12.03
55364,MOUZAY,44.8,52.39,7.590000000000003,16.94
52350,NEUVELLE-LÈS-VOISEY,80.28,87.88,7.599999999999994,9.47
80757,THOIX,75.97,83.57,7.599999999999994,10.0
54402,NORROY-LE-SEC,74.56,82.16,7.599999999999994,10.19
33280,MAZION,49.33,56.93,7.600000000000001,15.41
01133,CRESSIN-ROCHEFORT,55.86,63.46,7.600000000000001,13.61
04133,MORIEZ,59.07,66.67,7.600000000000001,12.87
31097,LE CABANIAL,50.87,58.47,7.600000000000001,14.94
80795,VILLE-LE-MARCLET,55.62,63.22,7.600000000000001,13.66
04073,ENCHASTRAYES,72.58,80.18,7.6000000000000085,10.47
26273,ROCHEFORT-SAMSON,63.44,71.04,7.6000000000000085,11.98
45149,FOUCHEROLLES,56.71,64.32,7.609999999999992,13.42
91179,LE COUDRAY-MONTCEAUX,48.7,56.31,7.609999999999999,15.63
41083,LA FERTÉ-BEAUHARNAIS,48.36,55.97,7.609999999999999,15.74
18081,CROSSES,46.59,54.2,7.609999999999999,16.33
24097,CHAMPAGNE-ET-FONTAINE,58.09,65.7,7.609999999999999,13.1
22076,HÉNANBIHEN,64.22,71.83,7.609999999999999,11.85
18250,SERRUELLES,67.39,75.0,7.609999999999999,11.29
85266,SAINT-PROUANT,56.31,63.92,7.609999999999999,13.51
55533,VAUCOULEURS,41.29,48.9,7.609999999999999,18.43
33463,SAINT-PIERRE-D'AURILLAC,44.55,52.16,7.609999999999999,17.08
82090,LAMOTHE-CAPDEVILLE,58.8,66.41,7.609999999999999,12.94
62714,ROCLINCOURT,71.9,79.51,7.609999999999999,10.58
69021,BESSENAY,62.4,70.01,7.6100000000000065,12.2
72250,RAHAY,59.29,66.9,7.6100000000000065,12.84
65206,GOUDON,64.73,72.35,7.61999999999999,11.77
59478,QUAËDYPRE,44.68,52.3,7.619999999999997,17.05
47053,CASTELLA,50.35,57.97,7.619999999999997,15.13
01078,CHALLEX,48.36,55.98,7.619999999999997,15.76
31270,LANDORTHE,43.77,51.39,7.619999999999997,17.41
36019,BOMMIERS,60.53,68.15,7.6200000000000045,12.59
36100,LOUROUER-SAINT-LAURENT,64.53,72.15,7.6200000000000045,11.81
15158,RAGEADE,76.53,84.15,7.6200000000000045,9.96
67121,ELSENHEIM,47.26,54.88,7.6200000000000045,16.12
64358,LUCGARIER,68.0,75.62,7.6200000000000045,11.21
15207,SAINT-PONCY,79.05,86.67,7.6200000000000045,9.64
64522,SÉVIGNACQ-MEYRACQ,56.12,63.74,7.6200000000000045,13.58
39111,CHARNOD,76.47,84.09,7.6200000000000045,9.96
44074,INDRE,56.59,64.22,7.6299999999999955,13.48
60084,BONNIÈRES,57.89,65.52,7.6299999999999955,13.18
51321,LHÉRY,70.31,77.94,7.6299999999999955,10.85
09073,CAMARADE,58.22,65.85,7.6299999999999955,13.11
02629,PUISIEUX-ET-CLANLIEU,68.95,76.58,7.6299999999999955,11.07
67250,KRIEGSHEIM,45.53,53.16,7.6299999999999955,16.76
21048,BARGES,54.2,61.83,7.6299999999999955,14.08
82066,GÉNÉBRIÈRES,48.07,55.7,7.630000000000003,15.87
01234,MARIGNIEU,65.1,72.73,7.63000000000001,11.72
27403,LE MESNIL-JOURDAIN,64.07,71.7,7.63000000000001,11.91
05006,L'ARGENTIÈRE-LA-BESSÉE,58.38,66.02,7.6399999999999935,13.09
74033,BERNEX,46.0,53.64,7.640000000000001,16.61
36035,CHAILLAC,62.41,70.05,7.640000000000001,12.24
10305,PRÉMIERFAIT,43.04,50.68,7.640000000000001,17.75
40073,CASTELNER,79.63,87.27,7.640000000000001,9.59
80596,NEUVILLETTE,66.48,74.12,7.640000000000001,11.49
19246,SAINT-VIANCE,60.07,67.72,7.649999999999999,12.74
62794,SETQUES,62.62,70.27,7.649999999999999,12.22
80018,ALLENAY,52.15,59.8,7.649999999999999,14.67
33431,SAINT-LÉON,63.88,71.53,7.649999999999999,11.98
89478,VINCELLES,39.16,46.81,7.650000000000006,19.54
62746,SAINT-ETIENNE-AU-MONT,49.48,57.13,7.650000000000006,15.46
08490,VOUZIERS,54.37,62.02,7.650000000000006,14.07
65387,SAINT-LANNE,77.45,85.11,7.659999999999997,9.89
44007,AVESSAC,37.71,45.37,7.659999999999997,20.31
91662,VILLECONIN,47.52,55.18,7.659999999999997,16.12
2A360,ZIGLIARA,57.5,65.16,7.659999999999997,13.32
38473,SARDIEU,42.28,49.94,7.659999999999997,18.12
17430,SOUBRAN,78.01,85.67,7.659999999999997,9.82
55202,FUTEAU,61.81,69.47,7.659999999999997,12.39
37113,LE GRAND-PRESSIGNY,69.06,76.72,7.659999999999997,11.09
03055,LA CHAPELAUDE,45.14,52.8,7.659999999999997,16.97
46306,SONAC,70.0,77.66,7.659999999999997,10.94
77114,CHEVRY-COSSIGNY,50.81,58.47,7.659999999999997,15.08
86298,VOUNEUIL-SUR-VIENNE,61.31,68.97,7.659999999999997,12.49
60012,ANDEVILLE,26.6,34.26,7.659999999999997,28.8
67428,SAINT-NABOR,45.39,53.05,7.659999999999997,16.88
03283,THIEL-SUR-ACOLIN,65.17,72.83,7.659999999999997,11.75
38440,SAINT-PIERRE-DE-BRESSIEUX,48.61,56.27,7.660000000000004,15.76
32458,URGOSSE,59.68,67.34,7.660000000000004,12.84
92007,BAGNEUX,34.01,41.67,7.660000000000004,22.52
30136,JUNAS,63.49,71.16,7.669999999999995,12.08
08367,ROCROI,49.7,57.37,7.669999999999995,15.43
60616,SÉRIFONTAINE,49.06,56.73,7.669999999999995,15.63
73162,MONTAILLEUR,45.09,52.76,7.669999999999995,17.01
23160,RETERRE,59.27,66.94,7.669999999999995,12.94
07091,FONS,59.77,67.44,7.669999999999995,12.83
59640,WARGNIES-LE-PETIT,63.1,70.77,7.669999999999995,12.16
80047,AVELUY,54.55,62.22,7.670000000000002,14.06
81251,SAINT-GERMAIN-DES-PRÉS,44.78,52.45,7.670000000000002,17.13
28062,BROUÉ,37.11,44.78,7.670000000000002,20.67
21616,TAILLY,55.62,63.29,7.670000000000002,13.79
74012,ANNEMASSE,27.79,35.46,7.670000000000002,27.6
2B169,MOROSAGLIA,86.14,93.81,7.670000000000002,8.9
31352,MONDOUZIL,58.03,65.7,7.670000000000002,13.22
70309,LOULANS-VERCHAMP,47.65,55.32,7.670000000000002,16.1
01262,MONTLUEL,45.37,53.04,7.670000000000002,16.91
34081,COLOMBIERS,59.03,66.7,7.670000000000002,12.99
61189,GIEL-COURTEILLES,51.14,58.82,7.68,15.02
61365,SAINT-AUBIN-D'APPENAI,53.27,60.95,7.68,14.42
12192,MOUNES-PROHENCOUX,60.71,68.39,7.68,12.65
31571,VENDINE,55.11,62.79,7.68,13.94
59491,RAISMES,41.02,48.7,7.68,18.72
32321,POLASTRON,63.02,70.7,7.68,12.19
03299,VARENNES-SUR-TÈCHE,62.5,70.18,7.680000000000007,12.29
21439,MONTOILLOT,68.57,76.25,7.680000000000007,11.2
02785,VERMAND,44.41,52.09,7.680000000000007,17.29
88252,JÉSONVILLE,68.25,75.93,7.680000000000007,11.25
19231,SAINT-PARDOUX-LA-CROISILLE,65.16,72.85,7.689999999999998,11.8
59492,RAMILLIES,58.44,66.13,7.689999999999998,13.16
83001,LES ADRETS-DE-L'ESTÉREL,54.93,62.62,7.689999999999998,14.0
51480,SAINTE-GEMME,53.85,61.54,7.689999999999998,14.28
60312,HÉRICOURT-SUR-THÉRAIN,71.31,79.0,7.689999999999998,10.78
31590,BINOS,69.39,77.08,7.689999999999998,11.08
07279,SAINT-MONTAN,61.8,69.49,7.689999999999998,12.44
47072,COURBIAC,68.13,75.82,7.689999999999998,11.29
02056,BEAUMONT-EN-BEINE,72.87,80.56,7.689999999999998,10.55
22109,LANLOUP,65.26,72.95,7.689999999999998,11.78
57324,HILBESHEIM,55.6,63.29,7.689999999999998,13.83
35004,VAL-COUESNON,53.22,60.91,7.689999999999998,14.45
73240,SAINTE-HÉLÈNE-DU-LAC,42.66,50.35,7.690000000000005,18.03
60504,PONCHON,62.1,69.79,7.690000000000005,12.38
26171,MANAS,53.8,61.49,7.690000000000005,14.29
80009,AILLY-LE-HAUT-CLOCHER,51.76,59.45,7.690000000000005,14.86
92050,NANTERRE,33.87,41.56,7.690000000000005,22.7
71284,MARTAILLY-LÈS-BRANCION,55.8,63.49,7.690000000000005,13.78
60631,THIERS-SUR-THÈVE,61.54,69.23,7.690000000000005,12.5
76053,BAILLOLET,65.71,73.4,7.690000000000012,11.7
62050,AUCHY-LÈS-HESDIN,59.76,67.46,7.699999999999996,12.88
54047,BARISEY-LA-CÔTE,58.12,65.82,7.699999999999996,13.25
57655,SOLGNE,69.81,77.51,7.700000000000003,11.03
17294,PUYROLLAND,47.47,55.17,7.700000000000003,16.22
70087,BOURGUIGNON-LÈS-CONFLANS,65.42,73.12,7.700000000000003,11.77
25257,FRANEY,40.72,48.42,7.700000000000003,18.91
38464,SAINT-VICTOR-DE-CESSIEU,47.93,55.63,7.700000000000003,16.07
80788,VERGIES,78.77,86.47,7.700000000000003,9.78
71494,LA SALLE,45.18,52.88,7.700000000000003,17.04
30090,CONCOULES,76.54,84.25,7.709999999999994,10.07
17437,TALMONT-SUR-GIRONDE,84.03,91.74,7.709999999999994,9.18
67515,WALDOLWISHEIM,54.85,62.56,7.710000000000001,14.06
51633,VILLERS-FRANQUEUX,49.56,57.27,7.710000000000001,15.56
06059,EZE,30.25,37.96,7.710000000000001,25.49
27189,LA CROISILLE,51.81,59.52,7.710000000000001,14.88
64070,ASTIS,54.96,62.67,7.710000000000001,14.03
80770,TULLY,57.23,64.94,7.710000000000001,13.47
38334,REVEL,39.56,47.27,7.710000000000001,19.49
70476,SAPONCOURT,81.58,89.29,7.710000000000008,9.45
03196,NEUILLY-EN-DONJON,61.8,69.51,7.710000000000008,12.48
22186,PLÉNEUF-VAL-ANDRÉ,61.97,69.68,7.710000000000008,12.44
40067,CARCEN-PONSON,56.41,64.12,7.710000000000008,13.67
65063,BARBAZAN-DESSUS,70.07,77.78,7.710000000000008,11.0
71237,IGORNAY,65.65,73.37,7.719999999999999,11.76
71408,SAINT-EDMOND,51.57,59.29,7.719999999999999,14.97
59634,WALLON-CAPPEL,53.96,61.68,7.719999999999999,14.31
62416,HAUTECLOQUE,64.04,71.76,7.719999999999999,12.05
2A363,ZOZA,75.61,83.33,7.719999999999999,10.21
38098,CHÉLIEU,67.63,75.35,7.719999999999999,11.42
57336,L'HÔPITAL,48.42,56.14,7.719999999999999,15.94
07240,SAINT-GEORGES-LES-BAINS,58.53,66.25,7.719999999999999,13.19
