code_commune;annee_source;nombre_faits;taux_criminalite;nb_indicateurs
28253;2025;0.0;0.0;4
28254;2025;0.0;0.0;7
28255;2025;0.0;0.0;11
28256;2025;0.0;0.0;6
28257;2025;0.0;0.0;10
28259;2025;0.0;0.0;6
28260;2025;0.0;0.0;12
28261;2025;0.0;0.0;7
28263;2025;0.0;0.0;9
28264;2025;0.0;0.0;10
28265;2025;0.0;0.0;7
28267;2025;0.0;0.0;4
28268;2025;0.0;0.0;14
28269;2025;29.0;3.7468;4
28270;2025;0.0;0.0;8
28271;2025;0.0;0.0;13
28272;2025;0.0;0.0;10
28273;2025;0.0;0.0;10
28274;2025;0.0;0.0;8
28275;2025;0.0;0.0;5
28277;2025;0.0;0.0;10
28278;2025;37.0;6.3705;4
28279;2025;113.0;3.8777;8
28280;2025;443.0;4.2004;12
28281;2025;0.0;0.0;9
28282;2025;0.0;0.0;7
28283;2025;0.0;0.0;9
28284;2025;0.0;0.0;3
28285;2025;0.0;0.0;6
28286;2025;0.0;0.0;7
28287;2025;7.0;1.7378;4
28289;2025;0.0;0.0;6
28290;2025;0.0;0.0;8
28291;2025;0.0;0.0;3
28292;2025;0.0;0.0;5
28293;2025;0.0;0.0;3
28294;2025;0.0;0.0;7
28296;2025;0.0;0.0;5
28298;2025;53.0;4.4683;5
28299;2025;0.0;0.0;9
28300;2025;0.0;0.0;7
28301;2025;0.0;0.0;6
28302;2025;20.0;2.574;7
28303;2025;0.0;0.0;9
28304;2025;0.0;0.0;4
28305;2025;0.0;0.0;10
28306;2025;0.0;0.0;11
28308;2025;0.0;0.0;7
28309;2025;0.0;0.0;5
28310;2025;0.0;0.0;7
28312;2025;0.0;0.0;15
28313;2025;0.0;0.0;9
28314;2025;0.0;0.0;7
28315;2025;0.0;0.0;14
28316;2025;0.0;0.0;7
28317;2025;0.0;0.0;3
28319;2025;0.0;0.0;1
28321;2025;0.0;0.0;4
28322;2025;0.0;0.0;6
28323;2025;0.0;0.0;9
28324;2025;0.0;0.0;6
28325;2025;0.0;0.0;5
28326;2025;0.0;0.0;8
28327;2025;0.0;0.0;5
28329;2025;0.0;0.0;7
28330;2025;16.0;3.1177;4
28331;2025;0.0;0.0;4
28332;2025;0.0;0.0;2
28333;2025;0.0;0.0;13
28334;2025;44.0;2.874;8
28335;2025;0.0;0.0;6
28336;2025;0.0;0.0;14
28337;2025;26.0;2.4575;5
28339;2025;0.0;0.0;8
28341;2025;0.0;0.0;11
28342;2025;0.0;0.0;7
28343;2025;0.0;0.0;8
28344;2025;0.0;0.0;6
28346;2025;0.0;0.0;12
28347;2025;5.0;1.0672;5
28348;2025;127.0;4.0651;8
28349;2025;0.0;0.0;11
28350;2025;0.0;0.0;8
28351;2025;0.0;0.0;7
28352;2025;5.0;0.7876;4
28353;2025;0.0;0.0;7
28354;2025;19.0;5.9975;6
28355;2025;0.0;0.0;9
28357;2025;16.0;2.8571;5
28358;2025;53.0;5.2649;6
28359;2025;105.0;4.5735;7
28360;2025;0.0;0.0;5
28362;2025;0.0;0.0;5
28363;2025;0.0;0.0;3
28364;2025;0.0;0.0;6
28365;2025;0.0;0.0;6
28366;2025;0.0;0.0;4
28367;2025;0.0;0.0;6
28368;2025;0.0;0.0;10
28369;2025;0.0;0.0;3
28370;2025;0.0;0.0;5
28371;2025;0.0;0.0;3
28372;2025;0.0;0.0;7
28373;2025;80.0;3.975;7
28374;2025;0.0;0.0;4
28375;2025;0.0;0.0;5
28377;2025;0.0;0.0;5
28378;2025;0.0;0.0;6
28379;2025;0.0;0.0;6
28380;2025;10.0;1.2762;4
28382;2025;0.0;0.0;4
28383;2025;0.0;0.0;5
28385;2025;0.0;0.0;8
28386;2025;0.0;0.0;4
28387;2025;9.0;1.8711;5
28388;2025;39.0;8.7131;4
28389;2025;0.0;0.0;7
28390;2025;0.0;0.0;5
28391;2025;76.0;4.5165;7
28392;2025;0.0;0.0;10
28393;2025;11.0;1.2466;4
28394;2025;18.0;4.2313;3
28395;2025;0.0;0.0;9
28396;2025;0.0;0.0;9
28397;2025;0.0;0.0;7
28398;2025;0.0;0.0;5
28400;2025;0.0;0.0;8
28401;2025;0.0;0.0;6
28403;2025;19.0;6.1211;4
28404;2025;527.0;4.1035;12
28405;2025;0.0;0.0;1
28406;2025;0.0;0.0;3
28407;2025;0.0;0.0;8
28408;2025;0.0;0.0;9
28409;2025;0.0;0.0;6
28410;2025;0.0;0.0;8
28411;2025;0.0;0.0;11
28414;2025;0.0;0.0;12
28415;2025;14.0;2.6217;3
28417;2025;8.0;1.4804;4
28418;2025;0.0;0.0;12
28419;2025;0.0;0.0;6
28421;2025;0.0;0.0;7
28422;2025;91.0;2.7456;9
28423;2025;0.0;0.0;6
28424;2025;0.0;0.0;2
28425;2025;0.0;0.0;5
28426;2025;0.0;0.0;3
29001;2025;0.0;0.0;5
29002;2025;8.0;0.9253;6
29003;2025;124.0;3.6761;9
29004;2025;135.0;3.1557;8
29005;2025;10.0;1.0435;7
29006;2025;75.0;3.8335;5
29007;2025;9.0;2.386;4
29008;2025;6.0;0.9921;6
29010;2025;5.0;0.4837;6
29011;2025;74.0;4.5203;6
29012;2025;0.0;0.0;10
29013;2025;0.0;0.0;7
29014;2025;0.0;0.0;6
29015;2025;31.0;1.7352;5
29016;2025;8.0;1.8744;4
29017;2025;0.0;0.0;5
29018;2025;0.0;0.0;2
29019;2025;8492.0;4.1016;15
29020;2025;153.0;3.7764;8
29021;2025;25.0;1.5847;8
29022;2025;49.0;2.8077;7
29023;2025;72.0;3.696;6
29024;2025;1053.0;11.1551;13
29025;2025;16.0;2.0382;5
29026;2025;182.0;3.3556;11
29027;2025;107.0;3.658;9
29028;2025;0.0;0.0;7
29029;2025;7.0;1.0324;6
29030;2025;52.0;2.4182;6
29031;2025;93.0;2.8595;7
29032;2025;26.0;1.6406;7
29033;2025;0.0;0.0;5
29034;2025;0.0;0.0;7
29035;2025;6.0;0.8826;6
29036;2025;0.0;0.0;4
29037;2025;83.0;2.872;7
29038;2025;0.0;0.0;4
29039;2025;995.0;4.1459;12
29040;2025;27.0;1.9048;5
29041;2025;26.0;2.3348;6
29042;2025;410.0;4.2075;13
29043;2025;15.0;2.4573;5
29044;2025;10.0;0.8994;6
29045;2025;31.0;3.0538;6
29046;2025;547.0;3.5851;11
29047;2025;23.0;2.0218;6
29048;2025;0.0;0.0;6
29049;2025;41.0;2.2878;6
29051;2025;164.0;2.6465;9
29053;2025;35.0;3.2822;7
29054;2025;0.0;0.0;5
29055;2025;56.0;2.3649;8
29056;2025;18.0;1.7839;5
29057;2025;71.0;3.6268;6
29058;2025;255.0;2.3101;11
29059;2025;0.0;0.0;4
29060;2025;40.0;2.4604;7
29061;2025;198.0;3.4246;10
29062;2025;7.0;0.9001;7
29063;2025;0.0;0.0;7
29064;2025;0.0;0.0;6
29065;2025;0.0;0.0;5
29066;2025;5.0;0.5417;5
29067;2025;5.0;0.9728;4
29068;2025;23.0;1.7795;5
29069;2025;340.0;4.1044;11
29070;2025;0.0;0.0;10
29071;2025;0.0;0.0;5
29072;2025;91.0;4.2225;8
29073;2025;0.0;0.0;5
29074;2025;6.0;0.7545;8
29075;2025;538.0;2.9604;13
29076;2025;67.0;2.7824;5
29077;2025;28.0;2.3581;6
29078;2025;18.0;1.7778;5
29079;2025;0.0;0.0;4
29080;2025;22.0;1.9865;5
29081;2025;42.0;3.6458;8
29082;2025;0.0;0.0;8
29083;2025;0.0;0.0;9
29084;2025;0.0;0.0;11
29085;2025;0.0;0.0;5
29086;2025;9.0;1.5946;4
29087;2025;0.0;0.0;4
29089;2025;0.0;0.0;3
29090;2025;0.0;0.0;5
29091;2025;24.0;2.001;6
29093;2025;5.0;1.1846;3
29094;2025;0.0;0.0;10
29095;2025;9.0;0.9548;6
29097;2025;17.0;1.6732;5
29098;2025;55.0;6.1909;4
29099;2025;0.0;0.0;6
29100;2025;0.0;0.0;8
29101;2025;41.0;1.8458;6
29102;2025;17.0;2.8533;6
29103;2025;655.0;3.5407;12
29104;2025;0.0;0.0;7
29105;2025;321.0;3.0718;12
29106;2025;9.0;0.9564;5
29107;2025;0.0;0.0;6
29108;2025;0.0;0.0;3
29109;2025;13.0;2.0583;4
29110;2025;0.0;0.0;5
29111;2025;5.0;0.78;5
29112;2025;0.0;0.0;6
29113;2025;9.0;1.8852;2
29114;2025;0.0;0.0;7
29115;2025;0.0;0.0;8
29116;2025;0.0;0.0;11
29117;2025;128.0;2.9645;8
29119;2025;15.0;1.9342;5
29120;2025;54.0;4.4031;6
29122;2025;9.0;4.3796;3
29123;2025;0.0;0.0;8
29124;2025;204.0;2.6963;10
29125;2025;0.0;0.0;4
29126;2025;0.0;0.0;11
29128;2025;0.0;0.0;11
29130;2025;71.0;1.9195;8
29131;2025;0.0;0.0;10
29132;2025;0.0;0.0;7
29133;2025;15.0;2.4116;4
29134;2025;5.0;1.2063;5
29135;2025;93.0;3.2161;7
29136;2025;0.0;0.0;4
29137;2025;5.0;0.4695;5
29139;2025;0.0;0.0;6
29140;2025;44.0;3.2144;5
29141;2025;0.0;0.0;6
29142;2025;0.0;0.0;5
29143;2025;5.0;0.4897;10
29144;2025;0.0;0.0;6
29145;2025;0.0;0.0;6
29146;2025;57.0;2.4942;9
29147;2025;48.0;2.0144;7
29148;2025;0.0;0.0;6
29150;2025;134.0;2.2538;9
29151;2025;936.0;4.565;14
29152;2025;0.0;0.0;7
29153;2025;46.0;2.0365;8
29155;2025;0.0;0.0;5
29156;2025;35.0;3.1334;5
29158;2025;128.0;3.3596;7
29159;2025;0.0;0.0;6
29160;2025;168.0;2.0964;10
29161;2025;58.0;1.9031;10
29162;2025;93.0;3.419;8
29163;2025;65.0;5.3888;5
29165;2025;101.0;3.1868;9
29166;2025;0.0;0.0;9
29167;2025;14.0;1.3834;5
29168;2025;18.0;3.9788;4
29169;2025;34.0;1.501;7
29170;2025;74.0;2.6979;8
29171;2025;66.0;2.4151;7
29172;2025;22.0;3.2136;3
29173;2025;32.0;4.1611;5
29174;2025;109.0;2.6283;7
29175;2025;19.0;2.1991;4
29176;2025;13.0;1.2562;7
29177;2025;64.0;2.2693;7
29178;2025;132.0;2.7667;8
29179;2025;49.0;2.6259;5
29180;2025;0.0;0.0;8
29181;2025;41.0;2.6426;5
29182;2025;0.0;0.0;4
29183;2025;0.0;0.0;4
29184;2025;39.0;2.9885;5
29185;2025;46.0;2.1572;6
29186;2025;15.0;1.5188;6
29187;2025;0.0;0.0;6
29188;2025;36.0;2.2556;5
29189;2025;310.0;2.6262;10
29190;2025;111.0;3.5074;7
29191;2025;23.0;1.1335;6
29192;2025;10.0;0.9497;6
29193;2025;0.0;0.0;5
29195;2025;158.0;2.728;9
29196;2025;8.0;0.8818;4
29197;2025;76.0;3.2321;6
29198;2025;13.0;1.1977;6
29199;2025;98.0;2.8025;8
29201;2025;31.0;2.1353;7
29202;2025;0.0;0.0;4
29204;2025;10.0;0.8885;5
29205;2025;0.0;0.0;4
29206;2025;0.0;0.0;3
29207;2025;102.0;3.3817;8
29208;2025;0.0;0.0;5
29209;2025;67.0;2.0532;9
29210;2025;41.0;2.8121;5
29211;2025;0.0;0.0;5
29212;2025;351.0;2.8162;11
29213;2025;23.0;2.0207;6
29214;2025;0.0;0.0;5
29215;2025;64.0;2.506;9
29216;2025;65.0;3.6348;5
29217;2025;74.0;3.8068;7
29218;2025;21.0;1.7975;7
29220;2025;297.0;3.6497;10
29221;2025;29.0;3.3086;5
29222;2025;0.0;0.0;4
29224;2025;0.0;0.0;6
29225;2025;30.0;2.8315;5
29226;2025;0.0;0.0;6
29227;2025;11.0;1.4966;5
29228;2025;0.0;0.0;6
29229;2025;0.0;0.0;2
29230;2025;21.0;3.1915;4
29232;2025;3134.0;3.6355;14
29233;2025;572.0;4.1698;12
29234;2025;56.0;2.3004;8
29235;2025;331.0;3.0122;10
29236;2025;73.0;2.6872;7
29237;2025;20.0;2.113;5
29238;2025;0.0;0.0;5
29239;2025;92.0;3.9665;7
29240;2025;0.0;0.0;5
29241;2025;246.0;2.9087;12
29243;2025;0.0;0.0;6
29244;2025;0.0;0.0;7
29245;2025;8.0;0.8307;6
29246;2025;0.0;0.0;8
29247;2025;30.0;2.798;3
29248;2025;0.0;0.0;4
29249;2025;0.0;0.0;5
29250;2025;0.0;0.0;5
29251;2025;0.0;0.0;4
29252;2025;0.0;0.0;5
29254;2025;196.0;4.5929;10
29255;2025;0.0;0.0;5
29256;2025;0.0;0.0;5
29257;2025;14.0;2.2361;3
29259;2025;278.0;3.7043;11
29260;2025;230.0;2.5422;11
29261;2025;0.0;0.0;7
29262;2025;0.0;0.0;6
29263;2025;10.0;1.692;5
29264;2025;0.0;0.0;2
29265;2025;0.0;0.0;3
29266;2025;44.0;3.8459;5
29267;2025;0.0;0.0;3
29268;2025;8.0;1.0225;4
29269;2025;0.0;0.0;5
29270;2025;0.0;0.0;6
29271;2025;0.0;0.0;3
29272;2025;29.0;1.8975;6
29273;2025;23.0;2.3431;4
29274;2025;112.0;3.2938;7
29275;2025;0.0;0.0;4
29276;2025;0.0;0.0;3
29277;2025;21.0;1.8065;5
29278;2025;16.0;2.1086;5
29279;2025;63.0;3.5082;7
29280;2025;31.0;2.3842;6
29281;2025;0.0;0.0;7
29282;2025;0.0;0.0;10
29284;2025;46.0;4.7345;4
29285;2025;0.0;0.0;5
29286;2025;0.0;0.0;9
29287;2025;0.0;0.0;2
29288;2025;0.0;0.0;7
29289;2025;0.0;0.0;14
29290;2025;0.0;0.0;10
29291;2025;0.0;0.0;5
29292;2025;0.0;0.0;6
29293;2025;148.0;2.8606;8
29294;2025;0.0;0.0;6
29295;2025;0.0;0.0;6
29296;2025;0.0;0.0;6
29297;2025;23.0;1.9151;5
29298;2025;0.0;0.0;6
29299;2025;0.0;0.0;13
29300;2025;0.0;0.0;6
29301;2025;0.0;0.0;10
29302;2025;84.0;3.822;6
2A001;2025;36.0;2.1493;5
2A004;2025;2431.0;2.3143;14
2A006;2025;38.0;3.4411;3
2A008;2025;14.0;1.5276;5
2A011;2025;0.0;0.0;13
2A014;2025;0.0;0.0;15
2A017;2025;23.0;1.6438;8
2A018;2025;0.0;0.0;9
2A019;2025;0.0;0.0;13
2A021;2025;0.0;0.0;12
2A022;2025;0.0;0.0;15
2A024;2025;0.0;0.0;10
2A026;2025;0.0;0.0;11
2A027;2025;0.0;0.0;13
2A028;2025;0.0;0.0;10
2A031;2025;0.0;0.0;8
2A032;2025;58.0;2.6298;5
2A035;2025;0.0;0.0;9
2A038;2025;0.0;0.0;15
2A040;2025;9.0;3.0685;7
2A041;2025;139.0;5.1959;8
2A048;2025;6.0;2.907;4
2A056;2025;0.0;0.0;13
2A060;2025;0.0;0.0;12
2A061;2025;0.0;0.0;10
2A062;2025;0.0;0.0;7
2A064;2025;0.0;0.0;13
2A065;2025;21.0;3.0435;6
2A066;2025;0.0;0.0;12
2A070;2025;0.0;0.0;5
2A071;2025;0.0;0.0;8
2A085;2025;21.0;2.8264;5
2A089;2025;0.0;0.0;13
2A090;2025;0.0;0.0;6
2A091;2025;0.0;0.0;5
2A092;2025;18.0;3.0638;5
2A094;2025;0.0;0.0;12
2A098;2025;0.0;0.0;3
2A099;2025;0.0;0.0;12
2A100;2025;0.0;0.0;12
2A103;2025;5.0;0.4854;5
2A104;2025;5.0;0.6;6
2A108;2025;0.0;0.0;9
2A114;2025;26.0;2.9345;5
2A115;2025;0.0;0.0;13
2A117;2025;0.0;0.0;14
2A118;2025;0.0;0.0;8
2A119;2025;0.0;0.0;12
2A127;2025;0.0;0.0;11
2A128;2025;0.0;0.0;14
2A129;2025;0.0;0.0;12
2A130;2025;112.0;5.7436;5
2A131;2025;0.0;0.0;12
2A132;2025;0.0;0.0;10
2A133;2025;0.0;0.0;14
2A139;2025;52.0;4.0612;6
2A141;2025;0.0;0.0;14
2A142;2025;6.0;1.2717;7
2A144;2025;0.0;0.0;14
2A146;2025;0.0;0.0;13
2A154;2025;0.0;0.0;9
2A158;2025;0.0;0.0;12
2A160;2025;0.0;0.0;10
2A163;2025;0.0;0.0;7
2A174;2025;0.0;0.0;10
2A181;2025;0.0;0.0;5
2A186;2025;0.0;0.0;8
2A189;2025;19.0;2.948;5
2A191;2025;0.0;0.0;9
2A196;2025;0.0;0.0;11
2A197;2025;0.0;0.0;11
2A198;2025;0.0;0.0;9
2A200;2025;0.0;0.0;10
2A203;2025;0.0;0.0;12
2A204;2025;0.0;0.0;10
2A209;2025;12.0;0.9785;6
2A211;2025;0.0;0.0;8
2A212;2025;0.0;0.0;4
2A215;2025;8.0;5.3405;2
2A228;2025;36.0;2.893;6
2A232;2025;0.0;0.0;7
2A240;2025;0.0;0.0;13
2A247;2025;756.0;5.1793;13
2A249;2025;148.0;5.291;7
2A253;2025;0.0;0.0;12
2A254;2025;0.0;0.0;7
2A258;2025;0.0;0.0;13
2A259;2025;0.0;0.0;13
2A262;2025;0.0;0.0;13
2A266;2025;0.0;0.0;12
2A268;2025;0.0;0.0;12
2A269;2025;49.0;5.6517;6
2A270;2025;0.0;0.0;11
2A271;2025;152.0;6.6242;7
2A272;2025;87.0;4.6499;5
2A276;2025;0.0;0.0;6
2A278;2025;0.0;0.0;14
2A279;2025;0.0;0.0;7
2A282;2025;0.0;0.0;12
2A284;2025;0.0;0.0;9
2A285;2025;0.0;0.0;15
2A288;2025;10.0;0.8804;6
2A295;2025;0.0;0.0;11
2A300;2025;0.0;0.0;6
2A308;2025;0.0;0.0;7
2A310;2025;0.0;0.0;12
2A312;2025;0.0;0.0;6
2A322;2025;0.0;0.0;13
2A323;2025;0.0;0.0;7
2A324;2025;0.0;0.0;7
2A326;2025;0.0;0.0;12
2A330;2025;0.0;0.0;6
2A331;2025;0.0;0.0;12
2A336;2025;0.0;0.0;6
2A345;2025;0.0;0.0;8
2A348;2025;19.0;3.1698;6
2A349;2025;0.0;0.0;7
2A351;2025;0.0;0.0;7
2A357;2025;0.0;0.0;15
2A358;2025;0.0;0.0;13
2A359;2025;0.0;0.0;10
2A360;2025;0.0;0.0;9
2A362;2025;120.0;5.7353;7
2A363;2025;0.0;0.0;15
2B002;2025;0.0;0.0;9
2B003;2025;0.0;0.0;14
2B005;2025;0.0;0.0;15
2B007;2025;0.0;0.0;9
2B009;2025;41.0;3.6171;5
2B010;2025;5.0;2.7548;5
2B012;2025;0.0;0.0;11
2B013;2025;0.0;0.0;15
2B015;2025;0.0;0.0;15
2B016;2025;0.0;0.0;8
2B020;2025;0.0;0.0;4
2B023;2025;0.0;0.0;8
2B025;2025;0.0;0.0;11
2B029;2025;0.0;0.0;6
2B030;2025;0.0;0.0;8
2B033;2025;1752.0;2.7174;14
2B034;2025;7.0;2.0958;4
2B036;2025;0.0;0.0;12
2B037;2025;190.0;2.7625;9
2B039;2025;5.0;2.7322;10
2B042;2025;315.0;2.7773;11
2B043;2025;28.0;3.5354;5
2B045;2025;0.0;0.0;15
2B046;2025;0.0;0.0;7
2B047;2025;0.0;0.0;10
2B049;2025;48.0;2.5548;7
2B050;2025;286.0;4.9413;10
2B051;2025;0.0;0.0;14
2B052;2025;0.0;0.0;14
2B053;2025;0.0;0.0;13
2B054;2025;0.0;0.0;9
2B055;2025;0.0;0.0;12
2B057;2025;0.0;0.0;9
2B058;2025;0.0;0.0;11
2B059;2025;0.0;0.0;9
2B063;2025;0.0;0.0;12
2B067;2025;0.0;0.0;14
2B068;2025;0.0;0.0;15
2B069;2025;0.0;0.0;12
2B072;2025;0.0;0.0;15
2B073;2025;0.0;0.0;12
2B074;2025;0.0;0.0;10
2B075;2025;0.0;0.0;14
2B077;2025;10.0;2.3776;6
2B078;2025;0.0;0.0;11
2B079;2025;0.0;0.0;8
2B080;2025;0.0;0.0;11
2B081;2025;0.0;0.0;14
2B082;2025;0.0;0.0;12
2B083;2025;0.0;0.0;11
2B084;2025;0.0;0.0;10
2B086;2025;0.0;0.0;4
2B087;2025;40.0;2.659;7
2B088;2025;0.0;0.0;10
2B093;2025;20.0;5.1975;4
2B095;2025;0.0;0.0;11
2B096;2025;140.0;1.6277;11
2B097;2025;0.0;0.0;11
2B101;2025;0.0;0.0;13
2B102;2025;0.0;0.0;14
2B105;2025;0.0;0.0;11
2B106;2025;0.0;0.0;15
2B107;2025;0.0;0.0;8
2B109;2025;0.0;0.0;10
2B110;2025;0.0;0.0;12
2B111;2025;0.0;0.0;12
2B112;2025;0.0;0.0;6
2B113;2025;0.0;0.0;14
2B116;2025;0.0;0.0;13
2B120;2025;200.0;3.7965;8
2B121;2025;0.0;0.0;6
2B122;2025;0.0;0.0;15
2B123;2025;90.0;3.4052;6
2B124;2025;0.0;0.0;8
2B125;2025;0.0;0.0;10
2B126;2025;0.0;0.0;14
2B134;2025;138.0;4.7457;9
2B135;2025;0.0;0.0;6
2B136;2025;0.0;0.0;10
2B137;2025;0.0;0.0;15
2B138;2025;0.0;0.0;11
2B140;2025;0.0;0.0;12
2B143;2025;12.0;2.5729;4
2B145;2025;0.0;0.0;10
2B147;2025;0.0;0.0;12
2B148;2025;212.0;3.4025;9
2B149;2025;0.0;0.0;14
2B150;2025;43.0;7.0261;5
2B152;2025;0.0;0.0;4
2B153;2025;0.0;0.0;11
2B155;2025;0.0;0.0;14
2B156;2025;0.0;0.0;13
2B157;2025;0.0;0.0;14
2B159;2025;0.0;0.0;10
2B161;2025;0.0;0.0;14
2B162;2025;0.0;0.0;7
2B164;2025;0.0;0.0;13
2B165;2025;0.0;0.0;10
2B166;2025;0.0;0.0;5
2B167;2025;0.0;0.0;8
2B168;2025;19.0;1.8402;5
2B169;2025;0.0;0.0;3
2B170;2025;0.0;0.0;11
2B171;2025;0.0;0.0;13
2B172;2025;0.0;0.0;8
2B173;2025;0.0;0.0;6
2B175;2025;0.0;0.0;9
2B176;2025;0.0;0.0;14
2B177;2025;0.0;0.0;13
2B178;2025;0.0;0.0;10
2B179;2025;0.0;0.0;14
2B180;2025;0.0;0.0;11
2B182;2025;0.0;0.0;10
2B183;2025;0.0;0.0;10
2B184;2025;0.0;0.0;13
2B185;2025;15.0;2.1067;4
2B187;2025;0.0;0.0;10
2B188;2025;0.0;0.0;8
2B190;2025;0.0;0.0;12
2B192;2025;0.0;0.0;12
2B193;2025;0.0;0.0;5
2B194;2025;0.0;0.0;14
2B195;2025;0.0;0.0;10
2B199;2025;0.0;0.0;5
2B201;2025;0.0;0.0;8
2B202;2025;0.0;0.0;15
2B205;2025;0.0;0.0;4
2B206;2025;0.0;0.0;14
2B207;2025;96.0;4.3585;6
2B208;2025;0.0;0.0;13
2B210;2025;0.0;0.0;12
2B213;2025;0.0;0.0;11
2B214;2025;0.0;0.0;13
2B216;2025;0.0;0.0;14
2B217;2025;0.0;0.0;14
2B218;2025;0.0;0.0;11
2B219;2025;0.0;0.0;11
2B220;2025;0.0;0.0;8
2B221;2025;0.0;0.0;15
2B222;2025;0.0;0.0;14
2B223;2025;0.0;0.0;9
2B224;2025;0.0;0.0;4
2B225;2025;0.0;0.0;11
2B226;2025;0.0;0.0;14
2B227;2025;0.0;0.0;15
2B229;2025;0.0;0.0;8
2B230;2025;0.0;0.0;12
2B231;2025;0.0;0.0;8
2B233;2025;0.0;0.0;9
2B234;2025;0.0;0.0;14
2B235;2025;0.0;0.0;11
2B236;2025;0.0;0.0;12
2B238;2025;0.0;0.0;11
2B239;2025;0.0;0.0;12
2B241;2025;0.0;0.0;14
2B242;2025;0.0;0.0;0
2B243;2025;0.0;0.0;14
2B244;2025;0.0;0.0;14
2B245;2025;0.0;0.0;12
2B246;2025;0.0;0.0;11
2B248;2025;0.0;0.0;10
2B250;2025;0.0;0.0;11
2B251;2025;86.0;3.6942;6
2B252;2025;0.0;0.0;8
2B255;2025;0.0;0.0;12
2B256;2025;0.0;0.0;15
2B257;2025;0.0;0.0;9
2B260;2025;0.0;0.0;11
2B261;2025;0.0;0.0;3
2B263;2025;0.0;0.0;13
2B264;2025;0.0;0.0;15
2B265;2025;0.0;0.0;8
2B267;2025;0.0;0.0;12
2B273;2025;0.0;0.0;14
2B274;2025;0.0;0.0;14
2B275;2025;0.0;0.0;14
2B277;2025;0.0;0.0;12
2B280;2025;0.0;0.0;11
2B281;2025;10.0;2.1151;4
2B283;2025;0.0;0.0;3
2B286;2025;12.0;2.6549;5
2B287;2025;0.0;0.0;12
2B289;2025;0.0;0.0;11
2B290;2025;0.0;0.0;9
2B291;2025;0.0;0.0;13
2B292;2025;0.0;0.0;12
2B293;2025;0.0;0.0;12
2B296;2025;0.0;0.0;12
2B297;2025;0.0;0.0;14
2B298;2025;52.0;5.1161;6
2B299;2025;0.0;0.0;12
2B301;2025;0.0;0.0;13
2B302;2025;0.0;0.0;12
2B303;2025;0.0;0.0;4
2B304;2025;0.0;0.0;12
2B305;2025;35.0;1.9088;6
2B306;2025;0.0;0.0;12
2B307;2025;25.0;2.7521;6
2B309;2025;22.0;2.7876;4
2B311;2025;29.0;5.9893;6
2B313;2025;54.0;6.547;4
2B314;2025;0.0;0.0;8
2B315;2025;0.0;0.0;10
2B316;2025;12.0;1.4648;8
2B317;2025;0.0;0.0;13
2B318;2025;0.0;0.0;4
2B319;2025;0.0;0.0;6
2B320;2025;0.0;0.0;7
2B321;2025;0.0;0.0;12
2B327;2025;0.0;0.0;9
2B328;2025;0.0;0.0;12
2B329;2025;0.0;0.0;11
2B332;2025;0.0;0.0;9
2B333;2025;0.0;0.0;10
2B334;2025;0.0;0.0;13
2B335;2025;0.0;0.0;7
2B337;2025;0.0;0.0;12
2B338;2025;0.0;0.0;14
2B339;2025;0.0;0.0;13
2B340;2025;0.0;0.0;12
2B341;2025;0.0;0.0;3
2B342;2025;40.0;2.1736;7
2B343;2025;25.0;2.6681;5
2B344;2025;0.0;0.0;12
2B346;2025;74.0;4.3453;5
2B347;2025;0.0;0.0;10
2B350;2025;0.0;0.0;7
2B352;2025;0.0;0.0;10
2B353;2025;52.0;2.6957;6
2B354;2025;0.0;0.0;3
2B355;2025;0.0;0.0;7
2B356;2025;0.0;0.0;14
2B361;2025;0.0;0.0;7
2B364;2025;0.0;0.0;14
2B365;2025;0.0;0.0;12
2B366;2025;0.0;0.0;13
30001;2025;0.0;0.0;5
30002;2025;0.0;0.0;6
30003;2025;481.0;4.6907;12
30004;2025;67.0;3.2769;7
30005;2025;0.0;0.0;7
30006;2025;170.0;2.8537;11
30007;2025;2850.0;4.6079;14
30008;2025;7.0;1.7465;4
30009;2025;0.0;0.0;9
30010;2025;194.0;5.721;10
30011;2025;367.0;5.9111;8
30012;2025;114.0;3.27;9
30013;2025;0.0;0.0;4
30014;2025;18.0;2.9018;7
30015;2025;0.0;0.0;7
30016;2025;0.0;0.0;6
30017;2025;0.0;0.0;11
30018;2025;0.0;0.0;6
30019;2025;34.0;1.9373;6
30020;2025;31.0;2.7519;5
30021;2025;0.0;0.0;8
30022;2025;0.0;0.0;8
30023;2025;0.0;0.0;3
30024;2025;0.0;0.0;8
30025;2025;0.0;0.0;11
30026;2025;5.0;1.1871;4
30027;2025;37.0;3.5509;4
30028;2025;1150.0;4.6356;14
30029;2025;27.0;5.597;3
30030;2025;0.0;0.0;9
30031;2025;0.0;0.0;9
30032;2025;687.0;3.4893;13
30033;2025;104.0;2.7177;7
30034;2025;336.0;3.794;12
30035;2025;0.0;0.0;7
30036;2025;74.0;3.6586;7
30037;2025;94.0;6.0118;6
30038;2025;0.0;0.0;7
30039;2025;43.0;5.3914;4
30040;2025;0.0;0.0;9
30041;2025;8.0;1.6207;4
30042;2025;45.0;2.3748;7
30043;2025;0.0;0.0;5
30044;2025;0.0;0.0;12
30045;2025;0.0;0.0;7
30046;2025;0.0;0.0;1
30047;2025;252.0;3.6535;12
30048;2025;0.0;0.0;8
