code_commune;revenu_median;taux_pauvrete;nb_menages;nb_personnes
01230;20700;;132;317
01231;23750;;819;2036
01232;22940;;936;2182
01233;23840;;60;129
01234;23820;;71;152
01235;22340;;447;1132
01236;21740;;407;1012
01237;22800;;645;1704
01238;27410;;1046;2818
01239;23830;;263;634
01240;23260;;271;637
01241;24650;;564;1306
01242;18380;;56;122
01243;25670;;492;1247
01244;23280;9;3317;7900
01245;24000;;373;872
01246;22590;11;870;2109
01247;28110;;141;303
01248;28060;;860;2301
01249;24860;9;3955;9376
01250;26310;;689;1906
01252;24980;;316;848
01254;25970;;839;2196
01255;21410;;268;632
01257;26580;;139;340
01258;25410;;468;1235
01259;23790;;265;725
01260;26450;;107;302
01261;27120;;247;678
01262;22780;12;2916;6868
01263;24320;6;1599;3818
01264;24080;;401;1011
01265;19770;17;1531;3580
01266;21720;10;1188;2402
01267;23400;;403;998
01268;23680;;106;250
01269;17870;27;1418;3125
01272;22300;;646;1456
01273;21690;;701;1698
01274;20050;;239;604
01275;29160;;1006;2532
01276;26110;;541;1488
01277;23650;;59;113
01280;21040;;78;156
01281;36440;16;1550;3831
01282;24200;;101;250
01283;17510;27;9401;22802
01284;21800;;273;680
01285;28340;;483;1329
01286;25240;;407;997
01288;39260;9;928;2351
01289;23350;9;2707;6044
01290;26260;;558;1342
01291;23280;;340;847
01293;24720;;61;148
01294;22200;;358;880
01295;23140;;225;641
01296;22140;;155;374
01297;26580;;329;929
01298;30220;;59;141
01299;23660;;204;524
01301;23680;;1115;2602
01302;26260;;73;167
01303;21520;;744;1658
01304;21650;11;1167;2765
01305;19700;14;1052;1998
01306;20300;;685;1366
01307;21760;;376;867
01308;36390;;286;668
01310;23210;;53;130
01313;41270;14;3012;7518
01314;23320;;718;1748
01317;23220;;136;340
01318;27790;;255;767
01319;23610;;179;465
01320;23510;6;1580;3929
01321;25930;;337;902
01322;27390;5;1837;4948
01323;22140;;401;947
01325;25590;;416;1110
01328;24540;;195;492
01329;18800;;77;145
01330;23190;;80;171
01331;22580;;77;172
01332;23600;;306;795
01333;25260;;1417;3390
01334;23330;;244;655
01335;22860;;132;381
01336;22710;;482;1184
01337;22080;;521;1289
01338;21900;;522;1270
01339;31160;;580;1496
01342;27910;;194;536
01343;22600;;717;1825
01344;24430;8;2593;6050
01345;22620;;967;2240
01346;22650;;345;857
01347;27750;;789;2107
01348;22410;10;1193;2808
01349;25260;;207;566
01350;23320;;1082;2482
01351;22190;;590;1598
01352;21080;;227;533
01353;26480;;627;1737
01354;29370;19;4432;10850
01355;22220;;204;510
01356;25290;;79;206
01357;20790;;206;482
01358;22970;;184;428
01359;24000;;101;254
01360;38990;;687;1713
01361;27210;;625;1685
01362;27390;;294;846
01363;23040;;774;1756
01364;22040;;328;719
01365;23940;;462;1141
01366;24220;;410;1103
01367;20880;;305;638
01368;22100;;317;854
01369;25610;;379;931
01370;18660;;901;1522
01371;24640;;466;1229
01372;24760;;175;412
01373;23520;;422;991
01374;24610;;774;1876
01375;23970;;320;807
01376;22630;10;1545;3724
01378;26740;;1058;2757
01379;22240;;310;781
01380;20420;;282;596
01381;22830;;329;873
01382;25090;;92;225
01383;21970;;592;1457
01384;18900;21;934;2022
01385;25660;;395;915
01386;25650;;484;1139
01387;22650;;87;248
01388;20330;;472;973
01389;23000;;748;1741
01390;23830;;487;1209
01391;22770;;139;307
01392;25020;;263;692
01393;25030;;200;528
01396;20150;;434;952
01397;40590;;368;910
01398;24680;;538;1435
01399;40960;;747;1928
01400;21090;;62;137
01401;41210;;741;1903
01402;21890;;296;696
01403;21480;;563;1292
01404;24040;;69;125
01405;21680;;484;1209
01406;21110;;79;180
01407;22600;;421;899
01408;22530;;278;646
01410;25300;;132;329
01411;23250;;124;265
01412;23640;;200;507
01415;21980;;207;440
01416;19300;;420;874
01418;29970;;374;1077
01419;36890;14;2204;5469
01420;18900;;786;1468
01421;22330;;325;758
01422;24860;;561;1340
01423;26110;;419;1222
01424;30170;;650;1768
01425;24280;;115;282
01426;22890;;1041;2490
01427;22100;11;2919;6942
01428;23540;;43;118
01429;23170;;281;722
01430;22680;;257;585
01431;23780;;552;1256
01432;22390;;140;319
01433;19990;;104;281
01434;24210;;180;514
01435;38060;;773;1999
01436;38190;;192;456
01437;19970;;85;209
01441;22920;;279;728
01443;23010;8;2070;4674
01444;21310;;528;1228
01445;21740;;244;647
01446;24550;;584;1647
01447;21570;;523;1216
01448;30310;;145;357
01449;25300;;288;773
01450;25610;;1451;3799
01451;24190;7;2683;6532
01452;19830;;480;1025
01453;22120;;315;666
01454;21930;;422;1076
01457;20780;12;1265;2924
02001;20190;;191;500
02002;19990;;242;617
02003;22210;;415;1015
02004;19760;;80;182
02005;23250;;151;399
02006;22080;;114;257
02007;22630;;49;111
02008;20180;;118;319
02009;21250;;196;523
02010;21600;;64;165
02011;22820;;482;1209
02013;21080;;153;386
02014;21950;;292;731
02016;20110;;83;217
02017;21210;;113;289
02018;19860;16;1088;2522
02019;19510;;157;362
02020;19930;;185;450
02022;20810;;171;425
02023;21910;;46;107
02025;22360;;130;340
02027;18780;;94;212
02028;21760;12;1082;2601
02029;23260;;142;359
02030;19130;;111;260
02031;17450;;268;607
02032;18880;;91;231
02033;22730;;47;101
02034;20000;;43;109
02035;17650;;98;272
02037;21000;;543;1359
02039;19730;;56;148
02040;19470;;65;173
02041;22060;;348;863
02042;22600;;160;376
02046;21470;;238;558
02047;22450;;49;116
02048;19620;;52;119
02049;22260;;316;762
02050;19010;;129;304
02051;25470;;163;386
02052;20650;;60;144
02053;25300;;240;549
02054;21960;;176;466
02056;20920;;68;183
02057;18060;;538;1288
02058;19940;;320;810
